product_id,indication_id,evidence_text,mapping_method,source_id,confirmed
P000947,IND003,眼睛疲勞、結膜充血、眼瞼緣炎、淚囊炎,keyword_rule_v1,SRC001,true
P000947,IND010,眼睛疲勞、結膜充血、眼瞼緣炎、淚囊炎,keyword_rule_v1,SRC001,true
P000947,IND011,眼睛疲勞、結膜充血、眼瞼緣炎、淚囊炎,keyword_rule_v1,SRC001,true
P000948,IND003,眼睛細菌性感染：如急慢性或卡他性結合膜炎、瞼腺炎、瞼結合膜炎、角膜結合膜炎,keyword_rule_v1,SRC001,true
P000949,IND003,眼睛疲勞、結膜充血、眼瞼緣炎、受紫外線或其他光線影響而引起之眼炎,keyword_rule_v1,SRC001,true
P000949,IND010,眼睛疲勞、結膜充血、眼瞼緣炎、受紫外線或其他光線影響而引起之眼炎,keyword_rule_v1,SRC001,true
P000949,IND011,眼睛疲勞、結膜充血、眼瞼緣炎、受紫外線或其他光線影響而引起之眼炎,keyword_rule_v1,SRC001,true
P000950,IND005,白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P000950,IND012,白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P000950,IND015,白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P000951,IND004,青光眼。,keyword_rule_v1,SRC001,true
P000952,IND003,結膜炎、眼瞼炎、角膜炎、結合膜炎、鞏膜表面炎、淚囊炎、　　　　　　　角膜潰瘍炎。,keyword_rule_v1,SRC001,true
P000952,IND005,結膜炎、眼瞼炎、角膜炎、結合膜炎、鞏膜表面炎、淚囊炎、　　　　　　　角膜潰瘍炎。,keyword_rule_v1,SRC001,true
P000953,IND003,眼部細菌感染。,keyword_rule_v1,SRC001,true
P000954,IND008,眼部表層麻醉劑,keyword_rule_v1,SRC001,true
P000955,IND004,青光眼。,keyword_rule_v1,SRC001,true
P000956,IND004,青光眼。,keyword_rule_v1,SRC001,true
P000957,IND004,青光眼。,keyword_rule_v1,SRC001,true
P000958,IND002,過敏性角膜、結膜炎。,keyword_rule_v1,SRC001,true
P000958,IND003,過敏性角膜、結膜炎。,keyword_rule_v1,SRC001,true
P000959,IND003,結膜炎、角膜炎、眼瞼炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000959,IND005,結膜炎、角膜炎、眼瞼炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000960,IND003,眼部之細菌性感染及發炎。,keyword_rule_v1,SRC001,true
P000960,IND005,眼部之細菌性感染及發炎。,keyword_rule_v1,SRC001,true
P000961,IND003,結膜炎、眼瞼緣炎、角膜炎、淚囊炎、麥粒腫、虹彩毛樣體炎。,keyword_rule_v1,SRC001,true
P000961,IND005,結膜炎、眼瞼緣炎、角膜炎、淚囊炎、麥粒腫、虹彩毛樣體炎。,keyword_rule_v1,SRC001,true
P000962,IND003,結膜炎、角膜炎、眼瞼緣炎、瞼結膜炎、麥粒腫、淚囊炎。,keyword_rule_v1,SRC001,true
P000962,IND005,結膜炎、角膜炎、眼瞼緣炎、瞼結膜炎、麥粒腫、淚囊炎。,keyword_rule_v1,SRC001,true
P000963,IND002,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P000963,IND003,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P000964,IND005,瞼結合膜炎、球結合膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P000965,IND003,眼瞼炎、結膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P000965,IND005,眼瞼炎、結膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P000966,IND003,細菌性角膜潰瘍、細菌性結膜炎。,keyword_rule_v1,SRC001,true
P000967,IND002,暫時緩解已經醫師診斷之過敏性結膜炎、枯草熱所引起的相關症狀(流淚、搔癢、充血)。,keyword_rule_v1,SRC001,true
P000967,IND003,暫時緩解已經醫師診斷之過敏性結膜炎、枯草熱所引起的相關症狀(流淚、搔癢、充血)。,keyword_rule_v1,SRC001,true
P000967,IND008,暫時緩解已經醫師診斷之過敏性結膜炎、枯草熱所引起的相關症狀(流淚、搔癢、充血)。,keyword_rule_v1,SRC001,true
P000967,IND011,暫時緩解已經醫師診斷之過敏性結膜炎、枯草熱所引起的相關症狀(流淚、搔癢、充血)。,keyword_rule_v1,SRC001,true
P000968,IND003,角膜炎、結膜炎、眼瞼炎。,keyword_rule_v1,SRC001,true
P000968,IND005,角膜炎、結膜炎、眼瞼炎。,keyword_rule_v1,SRC001,true
P000969,IND002,眼瞼炎、過敏性結膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P000969,IND003,眼瞼炎、過敏性結膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P000969,IND005,眼瞼炎、過敏性結膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P000970,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P000970,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P000971,IND002,過敏性結膜炎、眼瞼緣炎、角膜炎。,keyword_rule_v1,SRC001,true
P000971,IND003,過敏性結膜炎、眼瞼緣炎、角膜炎。,keyword_rule_v1,SRC001,true
P000971,IND005,過敏性結膜炎、眼瞼緣炎、角膜炎。,keyword_rule_v1,SRC001,true
P000972,IND003,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000972,IND005,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000972,IND011,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000973,IND003,結合膜炎、瞼炎、淚囊炎、角膜炎、結合性角膜炎、鞏膜表面炎、瞼腺炎,keyword_rule_v1,SRC001,true
P000973,IND005,結合膜炎、瞼炎、淚囊炎、角膜炎、結合性角膜炎、鞏膜表面炎、瞼腺炎,keyword_rule_v1,SRC001,true
P000974,IND002,眼瞼之微生物感染或感染與過敏混合症。,keyword_rule_v1,SRC001,true
P000974,IND003,眼瞼之微生物感染或感染與過敏混合症。,keyword_rule_v1,SRC001,true
P000975,IND003,非特異性表面角膜炎，深部角膜炎，紅斑角膜炎，無膿角膜炎，敏感性角膜炎，再發性眼瞼潰瘍及外部無膿細菌性感染。,keyword_rule_v1,SRC001,true
P000975,IND005,非特異性表面角膜炎，深部角膜炎，紅斑角膜炎，無膿角膜炎，敏感性角膜炎，再發性眼瞼潰瘍及外部無膿細菌性感染。,keyword_rule_v1,SRC001,true
P000976,IND007,用於手術中縮瞳的抑制。,keyword_rule_v1,SRC001,true
P000977,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P000978,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P000979,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P000980,IND003,結膜炎、角膜炎、淚囊炎、麥粒腫,keyword_rule_v1,SRC001,true
P000980,IND005,結膜炎、角膜炎、淚囊炎、麥粒腫,keyword_rule_v1,SRC001,true
P000981,IND002,過敏性結膜炎、急性結膜炎、虹膜炎、虹膜睫狀體炎、網膜炎,keyword_rule_v1,SRC001,true
P000981,IND003,過敏性結膜炎、急性結膜炎、虹膜炎、虹膜睫狀體炎、網膜炎,keyword_rule_v1,SRC001,true
P000982,IND999,眼淚分泌不足,keyword_rule_v1,SRC001,false
P000983,IND999,對類固醇具有感受性之眼部疾患,keyword_rule_v1,SRC001,false
P000984,IND010,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅，眼睛疲勞,keyword_rule_v1,SRC001,true
P000985,IND005,濾過性病毒庖疹角膜炎（盤狀角膜炎）及其併發症。,keyword_rule_v1,SRC001,true
P000985,IND013,濾過性病毒庖疹角膜炎（盤狀角膜炎）及其併發症。,keyword_rule_v1,SRC001,true
P000986,IND012,初期老人性白內障,keyword_rule_v1,SRC001,true
P000987,IND008,表面麻醉,keyword_rule_v1,SRC001,true
P000988,IND002,過敏性結膜炎,keyword_rule_v1,SRC001,true
P000988,IND003,過敏性結膜炎,keyword_rule_v1,SRC001,true
P000989,IND999,暫時緩解因眼睛乾澀所引起灼熱感及刺激感。,keyword_rule_v1,SRC001,false
P000990,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P000991,IND003,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000991,IND005,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000991,IND011,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000992,IND004,青光眼,keyword_rule_v1,SRC001,true
P000993,IND004,青光眼,keyword_rule_v1,SRC001,true
P000994,IND003,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000994,IND005,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000994,IND011,結膜炎、角膜炎、麥粒腫、結膜充血,keyword_rule_v1,SRC001,true
P000995,IND001,乾眼症。,keyword_rule_v1,SRC001,true
P000996,IND012,初期老人性白內障,keyword_rule_v1,SRC001,true
P000997,IND003,外眼部細菌性感染症,keyword_rule_v1,SRC001,true
P000998,IND004,控制慢廣角性青光眼及眼壓過高者之眼內壓,keyword_rule_v1,SRC001,true
P000999,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001000,IND003,眼瞼炎、結膜炎、角膜炎、強膜炎、上強膜炎,keyword_rule_v1,SRC001,true
P001000,IND005,眼瞼炎、結膜炎、角膜炎、強膜炎、上強膜炎,keyword_rule_v1,SRC001,true
P001001,IND003,眼臉炎、結膜炎、角膜炎、強膜炎、上強膜炎、虹彩炎、虹彩毛樣體炎、葡萄膜炎、手術後炎症,keyword_rule_v1,SRC001,true
P001001,IND005,眼臉炎、結膜炎、角膜炎、強膜炎、上強膜炎、虹彩炎、虹彩毛樣體炎、葡萄膜炎、手術後炎症,keyword_rule_v1,SRC001,true
P001001,IND015,眼臉炎、結膜炎、角膜炎、強膜炎、上強膜炎、虹彩炎、虹彩毛樣體炎、葡萄膜炎、手術後炎症,keyword_rule_v1,SRC001,true
P001002,IND004,青光眼,keyword_rule_v1,SRC001,true
P001003,IND004,青光眼、高眼壓症,keyword_rule_v1,SRC001,true
P001004,IND004,青光眼、高眼壓症,keyword_rule_v1,SRC001,true
P001005,IND003,結膜炎、眼瞼炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P001006,IND003,結膜炎、眼瞼炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P001007,IND004,高眼壓症、廣角性青光眼。,keyword_rule_v1,SRC001,true
P001008,IND004,高眼壓症、廣角性青光眼。,keyword_rule_v1,SRC001,true
P001009,IND999,眼睛軟澀,keyword_rule_v1,SRC001,false
P001010,IND012,初期老人性白內障。,keyword_rule_v1,SRC001,true
P001011,IND003,用以治寮眼睛外部的感染（眼於對ＴＯＢＲＡＭＹＣＩＮ有感受性的菌種）。,keyword_rule_v1,SRC001,true
P001012,IND003,治療眼睛表淺部感染，包括對ＣＨＬＯＲＡＭＰＨＥＮＩＣＯＬ具感受性之角膜？結膜微生物感染。,keyword_rule_v1,SRC001,true
P001013,IND003,治療眼睛表淺部感染、包括對ＣＨＬＯＲＡＭＰＨＥＮＩＣＯＬ具感受性之角膜？結膜微生物感染。,keyword_rule_v1,SRC001,true
P001014,IND003,眼部之細菌性感染及發炎。,keyword_rule_v1,SRC001,true
P001014,IND005,眼部之細菌性感染及發炎。,keyword_rule_v1,SRC001,true
P001015,IND003,外眼部細菌性感染症。,keyword_rule_v1,SRC001,true
P001016,IND003,對ＧＥＮＴＡＭＩＣＩＮ易感受性的病菌所引起的眼瞼部感染,keyword_rule_v1,SRC001,true
P001017,IND004,慢性開放性隅角青光眼。,keyword_rule_v1,SRC001,true
P001018,IND004,控制慢廣角性青光眼及眼壓過高者之眼內壓。,keyword_rule_v1,SRC001,true
P001019,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001020,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001021,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001022,IND004,高眼壓症、廣角性青光眼。,keyword_rule_v1,SRC001,true
P001023,IND999,暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,false
P001024,IND002,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001024,IND003,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001025,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001026,IND004,檢查眼內壓及角膜病變。,keyword_rule_v1,SRC001,true
P001027,IND999,眼睛乾澀。,keyword_rule_v1,SRC001,false
P001028,IND999,暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,false
P001029,IND002,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001029,IND003,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001030,IND999,暫時緩解因輕微眼部刺激所引起的不適,keyword_rule_v1,SRC001,false
P001031,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001032,IND003,細菌性角膜潰瘍、細菌性結膜炎。,keyword_rule_v1,SRC001,true
P001033,IND012,老年性白內障、外傷性白內障。,keyword_rule_v1,SRC001,true
P001034,IND002,眼結膜炎、鞏膜炎、潰瘍、過敏性炎症、角膜炎。,keyword_rule_v1,SRC001,true
P001034,IND003,眼結膜炎、鞏膜炎、潰瘍、過敏性炎症、角膜炎。,keyword_rule_v1,SRC001,true
P001034,IND005,眼結膜炎、鞏膜炎、潰瘍、過敏性炎症、角膜炎。,keyword_rule_v1,SRC001,true
P001035,IND004,青光眼、高眼壓症。,keyword_rule_v1,SRC001,true
P001036,IND004,青光眼、高眼壓症。,keyword_rule_v1,SRC001,true
P001037,IND004,六歲以上兒童與成人之青光眼、高眼壓。,keyword_rule_v1,SRC001,true
P001038,IND999,暫時緩解因輕微眼部刺激所引起之不適，或眼睛紅；及因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001039,IND003,結合膜炎、瞼炎、角膜潰瘍、瞼腺炎、淚囊炎、鞏膜表面炎、結合性角膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P001039,IND005,結合膜炎、瞼炎、角膜潰瘍、瞼腺炎、淚囊炎、鞏膜表面炎、結合性角膜炎、角膜炎。,keyword_rule_v1,SRC001,true
P001040,IND004,開放角隅青光眼或高眼壓。,keyword_rule_v1,SRC001,true
P001041,IND002,眼睛疲勞、眼睛乾燥、霧視、異物感、搔癢感。,keyword_rule_v1,SRC001,true
P001041,IND010,眼睛疲勞、眼睛乾燥、霧視、異物感、搔癢感。,keyword_rule_v1,SRC001,true
P001042,IND002,暫時緩解由季節性過敏性結膜炎引發之眼部搔癢、白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P001042,IND003,暫時緩解由季節性過敏性結膜炎引發之眼部搔癢、白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P001042,IND005,暫時緩解由季節性過敏性結膜炎引發之眼部搔癢、白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P001042,IND012,暫時緩解由季節性過敏性結膜炎引發之眼部搔癢、白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P001042,IND015,暫時緩解由季節性過敏性結膜炎引發之眼部搔癢、白內障手術後之眼部發炎。,keyword_rule_v1,SRC001,true
P001043,IND003,結合膜炎、眼瞼炎、角膜炎、角膜潰瘍、瞼腺炎、淚囊炎、鞏膜表面炎、結合性角膜炎。,keyword_rule_v1,SRC001,true
P001043,IND005,結合膜炎、眼瞼炎、角膜炎、角膜潰瘍、瞼腺炎、淚囊炎、鞏膜表面炎、結合性角膜炎。,keyword_rule_v1,SRC001,true
P001044,IND004,青光眼。,keyword_rule_v1,SRC001,true
P001045,IND004,青光眼。,keyword_rule_v1,SRC001,true
P001046,IND004,青光眼（適用於單獨使用ＰＩＬＯＣＡＲＰＩＮＥ或ＢＥＴＡ－ＲＥＣＥＰＴＯＲＢＬＯＣＫＥＲ仍無法適當控制眼壓時）。,keyword_rule_v1,SRC001,true
P001047,IND999,眼睛乾澀。,keyword_rule_v1,SRC001,false
P001048,IND002,治療過敏性結膜炎之徵候及症狀。,keyword_rule_v1,SRC001,true
P001048,IND003,治療過敏性結膜炎之徵候及症狀。,keyword_rule_v1,SRC001,true
P001049,IND999,眼睛乾澀,keyword_rule_v1,SRC001,false
P001050,IND006,散瞳、睫狀肌麻痺。,keyword_rule_v1,SRC001,true
P001051,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001052,IND999,因綠膿桿菌、金黃色葡萄球菌及奇異變形菌等致病菌所導致之成人及一歲以上幼兒急性外耳炎。,keyword_rule_v1,SRC001,false
P001053,IND003,眼睛疲勞、結膜充血、眼瞼緣炎、淚囊炎。,keyword_rule_v1,SRC001,true
P001053,IND010,眼睛疲勞、結膜充血、眼瞼緣炎、淚囊炎。,keyword_rule_v1,SRC001,true
P001053,IND011,眼睛疲勞、結膜充血、眼瞼緣炎、淚囊炎。,keyword_rule_v1,SRC001,true
P001054,IND003,局部感染之治療。,keyword_rule_v1,SRC001,true
P001055,IND999,暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,false
P001056,IND003,角膜潰瘍、結膜炎、角膜炎、眼瞼炎、淚囊炎。,keyword_rule_v1,SRC001,true
P001056,IND005,角膜潰瘍、結膜炎、角膜炎、眼瞼炎、淚囊炎。,keyword_rule_v1,SRC001,true
P001057,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001058,IND999,暫時緩解因輕微眼睛刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001059,IND999,暫時緩解因輕微眼睛刺激所引起之不適或眼睛紅及因眼睛乾澀所引起之灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001060,IND002,過敏性結膜炎症狀及徵候的暫時性緩解。,keyword_rule_v1,SRC001,true
P001060,IND003,過敏性結膜炎症狀及徵候的暫時性緩解。,keyword_rule_v1,SRC001,true
P001060,IND005,過敏性結膜炎症狀及徵候的暫時性緩解。,keyword_rule_v1,SRC001,true
P001061,IND003,對ＬＯＭＥＦＬＯＸＡＣＩＮ　ＨＹＤＲＯＣＨＬＯＲＩＤＥ易感性細菌所造成的結膜炎、眼瞼炎、瞼結膜炎。,keyword_rule_v1,SRC001,true
P001062,IND999,暫時緩解因輕微眼睛刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001063,IND999,暫時解除眼睛乾澀所引起之灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001064,IND999,眼睛乾澀。,keyword_rule_v1,SRC001,false
P001065,IND004,高眼壓症及隅角開放性青光眼之患者。,keyword_rule_v1,SRC001,true
P001066,IND004,青光眼、高眼壓症。,keyword_rule_v1,SRC001,true
P001067,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001068,IND004,青光眼、高眼壓症。,keyword_rule_v1,SRC001,true
P001069,IND004,高眼壓症、隅角開放性青光眼、無晶性青光眼、續發性青光眼。,keyword_rule_v1,SRC001,true
P001070,IND003,眼瞼炎、結膜炎、角膜炎、鞏膜炎、上鞏膜炎、虹彩炎、虹彩毛樣體炎。,keyword_rule_v1,SRC001,true
P001070,IND005,眼瞼炎、結膜炎、角膜炎、鞏膜炎、上鞏膜炎、虹彩炎、虹彩毛樣體炎。,keyword_rule_v1,SRC001,true
P001071,IND002,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001071,IND003,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001072,IND002,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001072,IND003,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001073,IND002,眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001073,IND010,眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001074,IND999,暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,false
P001075,IND008,眼科之局部麻醉劑。,keyword_rule_v1,SRC001,true
P001076,IND004,廣角開放性青光眼、高眼壓症。,keyword_rule_v1,SRC001,true
P001077,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001077,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001078,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001078,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001079,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P001080,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001080,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001081,IND004,青光眼（適用於單獨使用ＰＩＬＯＣＡＲＰＩＮＥ或ＢＥＴＡ－ＲＥＣＥＰＴＯＲＢＬＯＣＫＥＲ仍無法適當控制眼壓時）。,keyword_rule_v1,SRC001,true
P001082,IND005,治療白內障術後發炎、葡萄膜炎。,keyword_rule_v1,SRC001,true
P001082,IND012,治療白內障術後發炎、葡萄膜炎。,keyword_rule_v1,SRC001,true
P001082,IND015,治療白內障術後發炎、葡萄膜炎。,keyword_rule_v1,SRC001,true
P001083,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001084,IND002,眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001084,IND010,眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001085,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感、暫時緩解因配戴隱形眼鏡造成之不適。,keyword_rule_v1,SRC001,false
P001086,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001086,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001087,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼精紅、眼精疲勞、眼精癢。,keyword_rule_v1,SRC001,true
P001087,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼精紅、眼精疲勞、眼精癢。,keyword_rule_v1,SRC001,true
P001087,IND011,暫時緩解因輕微眼部刺激所引起之不適或眼精紅、眼精疲勞、眼精癢。,keyword_rule_v1,SRC001,true
P001088,IND002,暫時緩解因輕微眼部刺激引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001088,IND010,暫時緩解因輕微眼部刺激引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001089,IND004,高眼壓症、開放性青光眼、假性剝離性青光眼所造成之眼內壓升高。,keyword_rule_v1,SRC001,true
P001090,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001090,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001091,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001091,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001092,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001092,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001093,IND004,降低隅角開放性青光眼、慢性隅角閉鎖性青光眼且曾施行週邊虹膜切開術之病人或高眼壓患者之眼壓。,keyword_rule_v1,SRC001,true
P001094,IND002,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅，眼睛癢，眼睛疲勞,keyword_rule_v1,SRC001,true
P001094,IND010,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅，眼睛癢，眼睛疲勞,keyword_rule_v1,SRC001,true
P001095,IND004,隅角開放性青光眼及高眼壓症。,keyword_rule_v1,SRC001,true
P001096,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。  ,keyword_rule_v1,SRC001,false
P001097,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001097,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001098,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感,keyword_rule_v1,SRC001,false
P001099,IND002,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001099,IND003,過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001100,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001101,IND002,眼睛疲勞、眼睛癢和暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,true
P001101,IND010,眼睛疲勞、眼睛癢和暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,true
P001102,IND004,開放性青光眼及高眼壓症，且對局部β－BLOCKER治療無效時。,keyword_rule_v1,SRC001,true
P001103,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001103,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001104,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P001105,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001105,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P001106,IND002,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001106,IND010,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001107,IND002,暫時緩解因輕微眼部刺激所引起之不適眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001107,IND010,暫時緩解因輕微眼部刺激所引起之不適眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P001108,IND002,急性結膜炎、過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001108,IND003,急性結膜炎、過敏性結膜炎。,keyword_rule_v1,SRC001,true
P001109,IND012,老年性白內障、外傷性白內障。,keyword_rule_v1,SRC001,true
P001110,IND004,隅角開放性青光眼或高眼壓。,keyword_rule_v1,SRC001,true
