product_substance_id,product_id,substance_id,raw_name,standardized_name,chinese_name,english_name,salt_ester_hydrate_form,base_substance_group,amount_raw,amount,unit,role,formulation_function,role_assignment_method,source_id,confirmed
PS-P001340-002,P001340,S00155,GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),,GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM,,1.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001340-003,P001340,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,,0.300000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001340-004,P001340,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001340-005,P001340,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001341-001,P001341,S00195,Lifitegrast,LIFITEGRAST,,LIFITEGRAST,LIFITEGRAST,LIFITEGRAST,,50.000000,MG/ML,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001342-001,P001342,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,,0.300000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001342-002,P001342,S00285,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,PYRIDOXINE HYDROCHLORIDE,,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001342-003,P001342,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001343-001,P001343,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001343-002,P001343,S00266,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,0.200000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P001343-003,P001343,S00301,SODIUM CHLORIDE,SODIUM CHLORIDE,,SODIUM CHLORIDE,SODIUM CHLORIDE,SODIUM CHLORIDE,,4.400000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P001343-004,P001343,S00168,HYDROXYETHYLCELLULOSE,HYDROXYETHYLCELLULOSE,,HYDROXYETHYLCELLULOSE,HYDROXYETHYLCELLULOSE,HYDROXYETHYLCELLULOSE,,6.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P000123-001,P000123,S00183,L-ASPARTIC ACID,L-ASPARTIC ACID,,L-ASPARTIC ACID,L-ASPARTIC ACID,L-ASPARTIC ACID,1,1.000000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000123-002,P000123,S00015,ASPARTATE MAGNESIUM L-,ASPARTATE MAGNESIUM L-,,ASPARTATE MAGNESIUM L-,ASPARTATE MAGNESIUM L-,ASPARTATE MAGNESIUM L-,1,1.000000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000123-003,P000123,S00349,VITAMIN A,VITAMIN A,,VITAMIN A,VITAMIN A,VITAMIN A,30.000,30.000000,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000123-004,P000123,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,300,300.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000123-005,P000123,S00358,ZINC SULFATE,ZINC SULFATE,,ZINC SULFATE,ZINC SULFATE,ZINC SULFATE,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000123-006,P000123,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000136-001,P000136,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000136-002,P000136,S00001,,,,,,,300,300.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000136-003,P000136,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000136-004,P000136,S00240,PANTHENOL,PANTHENOL,,PANTHENOL,PANTHENOL,PANTHENOL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000136-005,P000136,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000201-001,P000201,S00036,BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE (SODIUM PHOSPHATE),,BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE,(1.0MG) 0.76,,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000201-002,P000201,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(5.0MG) 3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000202-001,P000202,S00125,ERYTHROMYCIN,ERYTHROMYCIN,,ERYTHROMYCIN,ERYTHROMYCIN,ERYTHROMYCIN,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000246-001,P000246,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000246-002,P000246,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,300,300.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000246-003,P000246,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000246-004,P000246,S00241,PANTHENOL D- (EQ TO D-PANTHENOL),PANTHENOL D- (EQ TO D-PANTHENOL),,PANTHENOL D- (EQ TO D-PANTHENOL),PANTHENOL D- (EQ TO D-PANTHENOL),PANTHENOL D-,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000246-005,P000246,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000247-001,P000247,S00345,TROPICAMIDE,TROPICAMIDE,,TROPICAMIDE,TROPICAMIDE,TROPICAMIDE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000295-001,P000295,S00018,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L-,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000295-002,P000295,S00358,ZINC SULFATE,ZINC SULFATE,,ZINC SULFATE,ZINC SULFATE,ZINC SULFATE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000295-003,P000295,S00006,ALLANTOIN,ALLANTOIN,,ALLANTOIN,ALLANTOIN,ALLANTOIN,0.6,0.600000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000295-004,P000295,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000295-005,P000295,S00226,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,0.02,0.020000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000296-001,P000296,S00091,DEXAMETHASONE (PHOSPHATE),DEXAMETHASONE (PHOSPHATE),,DEXAMETHASONE (PHOSPHATE),DEXAMETHASONE (PHOSPHATE),DEXAMETHASONE,1.00,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000296-002,P000296,S00222,NEOMYCIN (FRADIOMYCIN),NEOMYCIN (FRADIOMYCIN),,NEOMYCIN (FRADIOMYCIN),NEOMYCIN (FRADIOMYCIN),NEOMYCIN,3.50,3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000297-001,P000297,S00125,ERYTHROMYCIN,ERYTHROMYCIN,,ERYTHROMYCIN,ERYTHROMYCIN,ERYTHROMYCIN,(POTENCY)5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000298-001,P000298,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,(POTENCY)2.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000336-001,P000336,S00043,BORIC ACID,BORIC ACID,,BORIC ACID,BORIC ACID,BORIC ACID,12,12.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000336-002,P000336,S00301,SODIUM CHLORIDE,SODIUM CHLORIDE,,SODIUM CHLORIDE,SODIUM CHLORIDE,SODIUM CHLORIDE,5.5,5.500000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000336-003,P000336,S00266,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,1.6,1.600000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000336-004,P000336,S00297,SODIUM CARBONATE ANHYDROUS,SODIUM CARBONATE ANHYDROUS,,SODIUM CARBONATE ANHYDROUS,SODIUM CARBONATE ANHYDROUS,SODIUM CARBONATE ANHYDROUS,0.6,0.600000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000336-005,P000336,S00308,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE,,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE,3.4,3.400000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000525-001,P000525,S00156,GRAMICIDIN,GRAMICIDIN,,GRAMICIDIN,GRAMICIDIN,GRAMICIDIN,0.2,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000525-002,P000525,S00007,AMINACRINE HCL,AMINACRINE HCL,,AMINACRINE HCL,AMINACRINE HCL,AMINACRINE HCL,0.2,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000560-001,P000560,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,(5MG) 3,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000586-001,P000586,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000586-002,P000586,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,0.2,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000587-001,P000587,S00093,DEXAMETHASONE (SODIUM PHOSPHATE),DEXAMETHASONE (SODIUM PHOSPHATE),,DEXAMETHASONE (SODIUM PHOSPHATE),DEXAMETHASONE (SODIUM PHOSPHATE),DEXAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000587-002,P000587,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,2,2.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000587-003,P000587,S00026,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,0.04,0.040000,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000659-001,P000659,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,15,15.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000659-002,P000659,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(5MG) 3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000660-001,P000660,S00173,HYPROMELLOSE 4500,HYPROMELLOSE 4500,,HYPROMELLOSE 4500,HYPROMELLOSE 4500,HYPROMELLOSE,3.00,3.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P000661-001,P000661,S00173,HYPROMELLOSE 4500,HYPROMELLOSE 4500,,HYPROMELLOSE 4500,HYPROMELLOSE 4500,HYPROMELLOSE,10,10.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P000661-002,P000661,S00026,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,(50%) 0.4,,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000661-003,P000661,S00306,SODIUM PHOSPHATE DIBASIC (eq to DISOD. HYDROGEN PHOSPHATE) (eq to DISODIUM PHOSPHATE),SODIUM PHOSPHATE DIBASIC (EQ TO DISOD. HYDROGEN PHOSPHATE) (EQ TO DISODIUM PHOSPHATE),,SODIUM PHOSPHATE DIBASIC (EQ TO DISOD. HYDROGEN PHOSPHATE) (EQ TO DISODIUM PHOSPHATE),SODIUM PHOSPHATE DIBASIC (EQ TO DISOD. HYDROGEN PHOSPHATE) (EQ TO DISODIUM PHOSPHATE),SODIUM PHOSPHATE DIBASIC,11.8,11.800000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000661-004,P000661,S00309,SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE),SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE),,SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE),SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE),SODIUM PHOSPHATE MONOBASIC,5.2,5.200000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000661-005,P000661,S00301,SODIUM CHLORIDE,SODIUM CHLORIDE,,SODIUM CHLORIDE,SODIUM CHLORIDE,SODIUM CHLORIDE,5.2,5.200000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000661-006,P000661,S00118,EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA),EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA),,EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA),EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA),EDETATE,0.5,0.500000,MG,chelator,螯合劑,rule_based,SRC002,false
PS-P000662-001,P000662,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000662-002,P000662,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000712-001,P000712,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,5.000,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000712-002,P000712,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,3.500,3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000713-001,P000713,S00050,CARBACHOL,CARBACHOL,,CARBACHOL,CARBACHOL,CARBACHOL,0.1,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000714-001,P000714,S00185,L-EPINEPHRINE HCL,L-EPINEPHRINE HCL,,L-EPINEPHRINE HCL,L-EPINEPHRINE HCL,L-EPINEPHRINE HCL,(+10%) 10,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000715-001,P000715,S00324,TETRACAINE HCL,TETRACAINE HCL,,TETRACAINE HCL,TETRACAINE HCL,TETRACAINE HCL,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000716-001,P000716,S00255,PILOCARPINE NITRATE,PILOCARPINE NITRATE,,PILOCARPINE NITRATE,PILOCARPINE NITRATE,PILOCARPINE,10.0,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000881-001,P000881,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000881-002,P000881,S00155,GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),,GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000881-003,P000881,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,0.15,0.150000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000881-004,P000881,S00321,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000881-005,P000881,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,0.70,0.700000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000882-001,P000882,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,(5MG)3,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000883-001,P000883,S00145,FUSIDIC ACID,FUSIDIC ACID,,FUSIDIC ACID,FUSIDIC ACID,FUSIDIC ACID,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-001,P000970,S00016,ASPARTATE POTASSIUM L- (eq to POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM L- (EQ TO POTASSIUM L-ASPARTATE),,ASPARTATE POTASSIUM L- (EQ TO POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM L- (EQ TO POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM L-,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-002,P000970,S00070,CHONDROITIN SULFURIC ACID (SODIUM),CHONDROITIN SULFURIC ACID (SODIUM),,CHONDROITIN SULFURIC ACID (SODIUM),CHONDROITIN SULFURIC ACID (SODIUM),CHONDROITIN SULFATE,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-003,P000970,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,0.2,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-004,P000970,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,40,40.000000,MCG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-005,P000970,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-006,P000970,S00240,PANTHENOL,PANTHENOL,,PANTHENOL,PANTHENOL,PANTHENOL,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-007,P000970,S00006,ALLANTOIN,ALLANTOIN,,ALLANTOIN,ALLANTOIN,ALLANTOIN,0.6,0.600000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000970-008,P000970,S00186,L-MENTHOL ,L-MENTHOL,,L-MENTHOL,L-MENTHOL,L-MENTHOL,0.0875,0.088000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
