product_id,license_number,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,ophthalmic_inclusion_evidence,legal_category,therapeutic_class,applicant,manufacturer,indication_raw,license_status,license_expiry_date,status_checked_at,default_include_in_search,default_include_in_statistics,preservative_free_status,preservative_free_evidence,source_id,verified_at
P000297,衛署藥製字第035459號,紅黴素眼藥膏０．５％〝綠洲〞,"ERYTHROMYCIN OPHTHALMIC OINTMENT 0.5% ""OASIS""",點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,erythromycin,綠洲化學工業有限公司,綠洲化學工業有限公司,治療眼部感受菌引起之急慢性結膜炎、角膜炎、淚囊炎、麥粒腫、眼瞼緣炎、角膜潰瘍、砂眼。預防新生兒之淋球菌（Ｎ．ＧＯＮＯＣＯＣＣＳ　　），披衣病毒（Ｃ．ＴＲＡＣＨＯＭＡＴＩＳ）感染。,註銷,2017/07/15,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000298,衛署藥製字第035464號,"""綠洲"" 氯徽素點眼液0.25％（氯絲菌素）","CHLORAMPHENICOL EYE DROPS 0.25% ""OASIS""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,chloramphenicol,綠洲化學工業有限公司,綠洲化學工業有限公司,砂眼、葡萄球菌、鏈球菌、肺炎雙球菌、大腸桿菌等所引起之眼疾患。,註銷,2017/07/15,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000299,衛署藥製字第035595號,五福普洛拍拉卡因眼藥水５公絲/公撮,PROPARACAINE HYDROCHLORIDE OPH. SOL'N 5MG/ML,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,proxymetacaine,五福化學製藥股份有限公司,五福化學製藥股份有限公司,適用於需要快速及短時間之眼科用表面麻醉劑。,有效,2027/08/20,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000300,衛署藥製字第035597號,特必邁眼藥水４公絲/公撮（挫匹卡邁）,"TROPICAMIDE OPHTHALMIC SOLUTION 4MG/ML ""WU-FU""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,五福化學製藥股份有限公司,五福化學製藥股份有限公司,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌痲痺時　　　　　作用）。,有效,2027/08/20,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000301,衛署藥製字第035600號,"""五福""特必邁眼藥水10毫克/毫升(挫匹卡邁)","TROPICAMIDE OPHTHALMIC SOLUTION 10MG/ML ""WU-FU""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,五福化學製藥股份有限公司,五福化學製藥股份有限公司,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時　　　　　作用）。,有效,2027/08/20,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000302,衛署藥製字第036071號,眼位舒眼藥水,NEOBETH EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone and antiinfectives,全福化學股份有限公司觀音廠,全福化學股份有限公司觀音廠,眼瞼炎、結膜炎、角膜炎、鞏膜炎。,註銷,2003/01/09,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000303,衛署藥製字第036080號,優健仙眼藥水３公絲/公撮（紫菌）,"U-GENCIN OPHTHALMIC SOLUTION 3MG/ML (GENTAMICIN) ""U-LIANG""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,gentamicin,優良化學製藥股份有限公司,優良化學製藥股份有限公司,結膜炎、眼瞼炎、角膜炎、角結膜炎、淚囊炎、角膜潰瘍。,註銷,2018/01/13,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000304,衛署藥製字第036152號,"""大豐""舒舒眼藥水","SU SU EYE DROPS ""T.F.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,naphazoline,大豐製藥股份有限公司,大豐製藥股份有限公司,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞、眼睛癢。,註銷,2018/02/17,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000305,衛署藥製字第036154號,"""大豐""滋露眼藥水","SHINE LOOK EYE DROPS ""T.F""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,"naphazoline, combinations",大豐製藥股份有限公司,應元化學製藥股份有限公司,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞、眼睛癢。,註銷,2018/02/17,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000306,衛署藥製字第036210號,樂視明點眼液１％（挫匹卡邁）,"LOSEMIN EYE DROPS 1% (TROPICAMIDE) ""OASIS""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,綠洲化學工業有限公司,綠洲化學工業有限公司,診斷用之散瞳。,註銷,2018/03/09,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000307,衛署藥製字第036224號,"""聯邦"" 滴舒點眼液０．２５％（第莫洛）","TIMOL EYE DROPS 0.25% (TIMOLOL) ""UNION""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,timolol,聯邦化學製藥股份有限公司,聯邦化學製藥股份有限公司,青光眼、降低眼壓。,註銷,2018/03/19,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000308,衛署藥製字第036242號,"""聯邦"" 滴舒點眼液０．５％（第莫洛）","TIMOL EYE DROPS 0.5% (TIMOLOL) ""UNION""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,timolol,聯邦化學製藥股份有限公司,聯邦化學製藥股份有限公司,青光眼、降低眼壓。,註銷,2018/03/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000309,衛署藥製字第036416號,"""三友""睛寧眼藥水","EYECALM EYE DROPS ""Sun You""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone and antiinfectives,三友生技醫藥股份有限公司,臺灣派頓化學製藥股份有限公司,瞼炎、角膜炎、鞏膜表面炎、淚囊炎、瞼線炎、角膜潰瘍、結合膜炎、結合性角膜炎。,有效,2028/05/26,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000310,衛署藥製字第036489號,"""大豐""麗明眼藥水","LEMON EYE DROPS ""T.F.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,Other antiallergics,大豐製藥股份有限公司,人生製藥股份有限公司,眼睛疲勞、結膜充血、由紫外線及其他光線所引起之眼炎、結膜炎、淚囊炎、眼瞼緣炎。,註銷,2018/06/19,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000311,衛署藥製字第036576號,"""麥迪森""健特適點眼液３毫克/毫升","GENTAX EYE DROPS 3MG/ML ""MEDICINE"" (GENTAMICIN)",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,gentamicin,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,眼瞼炎、角膜炎、淚囊炎、結膜炎、麥粒腫、眼球炎。,有效,2028/07/19,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000312,衛署藥製字第036632號,"""杏輝""露光眼藥水１０毫克/毫升（挫匹卡邁）","SINTROPIC OPHTHALMIC SOLUTION 10MG/ML  ""SNPHAR""(TROPICAMIDE)",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時作用）。,註銷,2023/08/16,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000313,衛署藥製字第036633號,"""信東"" 人工淚液",NATURAL TEARS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,artificial tears and other indifferent preparations,信東生技股份有限公司,信東生技股份有限公司,暫時緩解因眼睛乾澀所引起灼熱感與刺激感，沖洗眼部。,有效,2028/08/16,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000314,衛署藥製字第036634號,"""信東"" 舒眼人工淚液",FRESH TEARS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,"Multivitamins, other combinations",信東生技股份有限公司,信東生技股份有限公司,暫時緩解因眼睛乾澀所引起灼熱感與刺激感；暫時緩解因配戴隱型眼鏡造成之不適。,有效,2028/08/16,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000315,衛署藥製字第036645號,旺滴舒點眼液,,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,註銷,1998/08/21,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000316,衛署藥製字第036654號,"""麥迪森""富適點眼液１毫克/毫升","FUSONE EYE DROPS 1MG/ML ""MEDICINE"" (BETAMETHASONE)",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等之炎症性眼科疾患、手術後炎症。,有效,2028/08/23,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000317,衛署藥製字第036694號,信柔點眼液 4%,SINZOLE OPHTHALMIC SOLUTION 4%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,Sulfonamides,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、砂眼、淚腺炎。,有效,2028/08/28,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000318,衛署藥製字第036700號,"""聯邦"" 多平點眼液０．５％（挫匹卡邁）","TROPIN EYE DROPS 0.5% (TROPICAMIDE) ""UNION""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,聯邦化學製藥股份有限公司,聯邦化學製藥股份有限公司,散瞳及睫狀肌調節麻痺劑。,註銷,2018/08/31,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000319,衛署藥製字第036701號,"""聯邦"" 康博縮瞳液０．０１％（卡巴可）","CARBAL INTRAOCULAR SOLUTION 0.01% (CARBACHOL) ""UNION""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,carbachol,聯邦化學製藥股份有限公司,聯邦化學製藥股份有限公司,縮瞳劑（眼內手術需緊急縮瞳時使用）。,註銷,2018/08/31,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000320,衛署藥製字第036824號,福樂目得朗眼用懸液０．０２％（膚樂美爽）,"FLUOROMETHOLONE OPHTHALMIC SUSPENSION 0.02% ""OASIS""",點眼懸液劑,ophthalmic_suspension,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,fluorometholone,綠洲化學工業有限公司,綠洲化學工業有限公司,外眼部之炎症疾患（眼瞼炎、結膜炎、角膜炎、強膜炎、上強膜炎等）。,有效,2028/10/14,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000321,衛署藥製字第036884號,特黴素眼藥水３公絲/公撮（泰百黴素）,TOBRA OPHTHALMIC SOLUTION 3MG/ML (TOBRAMYCIN),點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,tobramycin,優良化學製藥股份有限公司,優良化學製藥股份有限公司,眼睛感染及眼附屬器官的感染、對於一般抗生素有抗性的細菌感染。,註銷,2018/10/26,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000322,衛署藥製字第037214號,"""人人""美佳健眼藥水","BETAGEN OPHTHALMIC SOULTION ""GCPC""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone and antiinfectives,人人化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,瞼炎、角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍、結合膜炎、結合性角膜炎。,有效,2029/01/28,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000323,衛署藥製字第037287號,吉麗康眼藥水,DENECIN EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,dexamethasone and antiinfectives,五福化學製藥股份有限公司,五福化學製藥股份有限公司,眼瞼炎、結膜炎、角膜炎、鞏膜炎。,有效,2029/02/24,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000324,衛署藥製字第037394號,"""聯邦"" 舒可平點眼液１％（塞可本妥烈）","CYCLOPEN EYE DROPS 1% (CYCLOPENTOLATE) ""UNION""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,cyclopentolate,聯邦化學製藥股份有限公司,聯邦化學製藥股份有限公司,瞳孔放大、睫狀肌麻痹,註銷,2019/03/30,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000325,衛署藥製字第037397號,"""聯邦"" 舒可平點眼液２％（塞可本妥烈）","CYCLOPEN EYE DROPS 2% (CYCLOPENTOLATE) ""UNION""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,cyclopentolate,聯邦化學製藥股份有限公司,聯邦化學製藥股份有限公司,瞳孔放大、睫狀肌麻痹,註銷,2019/03/30,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
