license_number,chinese_name,english_name,dosage_form_raw,route_raw,candidate_reason,exclusion_reason,source_id,verified_at
衛署藥製字第011711號,"""大塚""１０％滴舒樂注射液","10% DEXTROSE INJECTION ""OTSUKA""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011750號,"""永信""免得敏注射液","BIOMIN INJECTION ""YUNG SHIN""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011764號,泊痢注射液,BERINE INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011775號,"""瑞士"" 佐胃健注射液","CHIAOWELGEN INJECTION ""SWISS""",注射液,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011776號,瑞寧注射液,SWELIUM INJECTION,注射液,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011780號,梅得柏朗注射液,METOPERAN INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011782號,"""瑞士牌""喘立克注射液",ASTHNIL INJECTION,注射液,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011795號,除咳注射液,CHUCO INJECTION,注射液,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011832號,西華乾粉注射劑 1公克、2公克、5公克、10公克、20公克,"Seafar Powder 1g, 2g, 5g, 10g, 20g for Injection",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011865號,皮達斯注射液,BIOVITAS INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011886號,"""安星""塩水含糖注射液","DEXTROSE AND SODIUM CHLORIDE INJECTION ""ASTAR""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011890號,優咳真－美注射液,UCOUGIN-MEI INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011933號,西法勝乾粉注射劑,"CEFACIN INJECTION ""LITA""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011950號,紐納康注射液４０公絲/公撮,NEWNACORT INJECTION 40MG/ML,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第011963號,"""永信""雪華黴素注射劑","SAFEMYCIN INJECTION ""YUNG SHIN""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第012002號,"""生達""衛爾喜凍晶注射劑",LYO-BC LYO-INJECTION,凍晶注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第012050號,健達身注射液,"Gentacin Injection ""S.T.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033524號,"""杏輝""親擦樂夢軟膏","NEO SALOMPASTA OINTMENT ""SINPHAR""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033547號,"""大豐""安真命注射液","ANTHIMIN INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033548號,"""大豐""西美注射液","C-B COMPLEX INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033549號,"""大豐""泛美久翁美注射液","NEO METHION B INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033558號,"""大豐""泛好嗽鎮注射液","NEO HUSTEN INJECTION ""T. F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033560號,"""大豐"" 滅痢必能注射液","BERBENOL INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033561號,"""大豐""抗潰瘍注射液","ANTI-ULCER INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033562號,"""大豐""克慮琳糖注射液","GLUCURON DEXTROSE INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033563號,"""大豐"" 安止咳注射液５毫克/毫升","Antico Injection 5mg/ml ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033569號,"""大豐""滴惠琳注射液１５０毫克/毫升","DIPHYLLIN-M INJECTION 150MG/ML ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033572號,"""中國化學"" 克林達黴素注射液150毫克/毫升","CLINDAMYCIN INJECTION 150MG/ML ""CCPC""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033582號,"""健喬"" 醋酸鈉注射液4MEQ/ML","SODIUM ACETATE INJECTION 4MEQ/ML ""SYNMOSA""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033590號,"""溫士頓""力克50毫克/公克乳膏（艾賽可威）","DEVIRUS CREAM 50MG/G (ACYCLOVIR) ""WINSTON""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033594號,"""大豐""胃得倍朗注射液5毫克/毫升(美托拉麥)","METOPERAN INJECTION 5MG/ML (METOCLOPRAMIDE)""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033595號,"""大豐""利腎得明靜脈注射液１０毫克/毫升","FUROSEMIDE IV INJECTION 10MG/ML ""T.F.""",注射劑,靜脈注射。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033597號,“大豐”的確眠注射液5毫克/毫升,"DIAZEPAM INJECTION 5MG/ML ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033598號,"""大豐""寶賜可安注射液２０毫克/毫升","PAOSU COAN INJECTION 20MG/ML ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033677號,止炎痛乳膠１０公絲/公克（待克菲那）,"FORMAX GEL 10MG/GM (DICLOFENAC SODIUM) ""SHITEH""",外用凝膠劑,"本藥為醫師藥師藥劑⽣指⽰⽤藥，請依照醫師、藥師或藥劑⽣指⽰使⽤。
每⽇使⽤3-4次，24⼩時內切勿超過4次。使⽤時，依據疼痛部位的⾯積⼤⼩來決定使⽤量，每次使⽤
量約2-4克，塗抹⾯積建議在2公分×2公分(約⼀個五元硬幣之寬度)⾄5公分×5公分(約兩個⼗元硬幣之
寬度)。在疼痛部位塗抹本藥品後輕輕揉入⽪膚。使⽤後應立即洗⼿，除非⼿部也是需要治療的部位。",TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033698號,唯它靈注射劑,Veterin for Injection (Cefazolin),乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033729號,淨黴乳膏,"ISORADIN CREAM  ""YUNG SHIN""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033730號,"""壽元""邁可康１０毫克/公克乳膏（百弗那挫）","MYCOSON CREAM 10MG/G ""S.Y."" (BIFONAZOLE)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033738號,迪威樂（艾賽可威）眼藥膏３％,DEVIRO OPHTHALMIC OINTMENT 3% (ACYCLOVIR),眼用軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033757號,"""大豐""葡萄糖注射液５０％","GLUCOSE INJECTION 50% ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033758號,"""大豐""淘能美注射液","TAURINE B INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033760號,"""大豐""安得解毒原注射液","ANTIDOTALGEN INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033761號,"""大豐""鹽酸副腎素注射液１公絲/公撮（腎上腺素）","EPIRENAMIN HYDROCHLORIDE INJECTION 1MG/ML (EPINEPHRINE)""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033763號,"""大豐""硫酸阿託品注射液１公絲/公撮","ATROPINE SULFATE INJECTION 1MG/ML ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033773號,“大豐”同南克特注射液40毫克/毫升,"Tunnacort Injection 40mg/ml ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033830號,"""井田"" 歡喜乳膏０．６公絲/公克（氫偶素）","HUAN HSI CREAM 0.6MG/GM (ESTRADIOL) ""CHINTENG""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033865號,"""牛耳""膚芳乳膏","ESCORT CREAM ""TIB""",乳膏劑,每天2-4次,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033866號,"""大豐""抗過敏鈣注射液","OBALLERCAL INJECTION ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033867號,"""大豐""麻黃素注射液40毫克/毫升","EPHEDRINE INJECTION 40MG/ML ""T.F.""",注射劑,"本藥限由醫師使用。
Ephedrine HCL :
一般成人劑量:肌肉或皮下注射,25-50mg,必要時重覆給藥。
靜脈注射,5-25mg 緩慢注射,必要時5-10分鐘再注射一次。
一般成人處方限量:每24小時可達150mg。
[注意]老年病人對於擬交感神經作用劑的效應較為敏感。
一般兒童劑量:肌肉或皮下注射,每公斤體重500mcg(0.5mg)或每平方公尺體表面積 16.7mg,每4-6小時一次。",TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033873號,“大豐”謳速生注射液10國際單位/毫升,"Oxocin Injection 10IU/ml ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第033876號,"""大豐""力妃士他鈣Ｂ６注射液","REHISTACAL B6 INJECTION ""T.F.""",注射劑,"通常成人一次一 安瓿 （5ml）徐徐注射於靜脈,小孩酌量使用之。
1、早產兒(premature infants)及新生兒（neonate)不建議使用。
2、老人宜以最低有效起始劑量開始治療。
3、腎功能不全者應延長給藥間隔（interval)；輕度 (GFR>50 mL/min)：間隔6小時；中度(GFR 10-50 mL/ min)：間隔 6-12小時；重度(GFR< 10 mL/min)：間隔12-18小時。
4.  本品以靜脈注射時，每次diphenhydramine之劑量以10mg-50 mg為宜，且其注射速率不宜超過25 mg/min。",TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041428號,"""汎生"" 歐力欣乾粉注射劑(希福辛)","ORIXIM POWDER FOR INJECTION ""PANBIOTICL""(CEFUROXIME)",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041437號,"""生達""雅膚乳膏","YA FU CREAM ""STANDARD""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041452號,艾尼乳膏,ANNIE CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041464號,"""黃氏""抗黴優乳膏","ANTIFUNGUS CREAM ""H.S.""",乳膏劑,取本劑適量塗擦於患部，不超過一天2次，早晚各塗敷1次。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041491號,"""明大""柳酸軟膏10%（水楊酸）","LEU SUN OINTMENT 10% ""M.T."" (SALICYLIC ACID)",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041492號,"""永信""剋疱注射劑（艾賽可威）","VIRLESS INJECTION ""YUNG SHIN""(ACYCLOVIR)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041504號,黴速鎮乳膏１％（克氯黴唑）,"MASTEN CREAM 1% ""S.L.""(CLOTRIMAZOLE)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041506號,佐媚朵爾除斑霜,JUMELLE ANTI-PIGMENTATION CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041508號,"""長安""藥用抗痘乳膏","Anti-Acne Medical Cream ""C.A""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041522號,"""成大""克痛芬凝膠３０毫克（凱妥普洛芬）","KETOFEN GEL 30MG ""CHEN TA"" (KETOPROFEN)",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041558號,易妥酸痛凝膠１００毫克/公克（伊妥芬那邁）,ETO GEL 100MG/GM (ETOFENAMATE),外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041561號,力達輸液,LYTOL INFUSION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041566號,回春酸痛凝膠１００毫克/公克（伊妥芬那邁）,H.C.PAIN RELIEVING GEL 100mg/g (ETOFENAMATE),外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041567號,回春酸痛凝膠５０公絲/公克（伊妥芬那邁）,H.C.PAIN RELIEVING GEL 50MG/GM (ETOFENAMATE),外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041570號,"""杏輝""膚理舒得軟膏","FLUSALIC OINTMENT ""SINPHAR""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041571號,銀淨燙傷乳膏〝寶齡〞,"SILZINE CREAM ""PBF""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041576號,"""明德"" 速化疹乳膏","SWATEN CREAM ""MEIDER""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041578號,"""培力""皮益康軟膏","PECONAZOLE OINTMENT ""P.L.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041596號,"""生達""血迅注射液５％（妥內散酸）","TRAND INJ.5% ""STANDARD"" (TRANEXAMIC ACID)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041600號,"""生達""血迅注射液１００公絲/公撮（妥內散酸）","TRAND INJECTION 100MG/ML ""STANDARD""(TRANEXAMIC ACID)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041630號,"""派頓""漢氏美白乳膏１％（氫醌）","HANS LIGHTENING CREAM 1% ""PATRON""(HYDROQUINONE)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046128號,"""諾得"" 美白抗斑精華凝膠",NORIT WHITENING DEEP SCIENCE GEL,外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046138號,"""黃氏"" 療痔爽軟膏","CRESU OINTMENT ""H.S.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046139號,"""寶齡"" 可麗達陰道乳膏","CLINDA VAGINAL CREAM ""PBF""",陰道用乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046146號,"""黃氏"" 剋黴寧乳膏","KMENIN CREAM ""H.S.""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046147號,麗度卡因注射液,LIDO INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046153號,歐婷面皰凝膠,EUROTECH ACNE GEL,外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046170號,"""聯邦""優靜眠靜脈注射液5毫克/毫升","UZOLAM INTRAVENOUS INJECTION 5MG/ML ""UNION""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046172號,"""羅得"" 治瘡軟膏","DEPILES OINTMENT ""ROOT""",軟膏劑,成人及12歲以上，於早、晚及排便後，清洗後以少量塗於痛、癢處。可將所附插管插在藥膏管口，再插入肛門內擠出。取適量塗抹於肛門部位，每日不可超過3次。未滿12歲，請洽醫師診治。(所附插管使用前請鎖緊，避免脫落，使用後須清潔與消毒。),TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046178號,"""應元"" 愛美達凝膠 0.75%","AMYDA GEL 0.75% ""Y.Y""",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046183號,"""應元"" 柔康陰道用凝膠0.75%","ZOCON VAGINAL GEL 0.75%""Y.Y""",陰道用凝膠劑,"將所附施藥器填滿(約5公克，含主成分約37.5MG)後，將凝膠緩緩注入陰道內。每天一次或二次，連續五天。
每天一次時應於睡前使用。",TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046226號,"""藥之鄉""佑藥克栓 注射劑 250,000 國際單位","UROKINASE INJECTION 250,000 I.U.""YAO CHIH HSIANG""",凍晶注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046285號,"""南光"" 美得定注射液5毫克/毫升","MIDATIN INJECTION 5MG/ML ""N.K.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046290號,艾莉凝膠 0.1%,FEELING GEL 0.1%,外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046297號,"""應元"" 賜福力欣乾粉注射劑1公克","CLP POWDER FOR INJECTION 1GM ""Y.Y.""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046299號,剋黴芬乳膏10公絲/公克,LEMARSO CREAM 10MG/GM,乳膏劑,詳如仿單,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046302號,愛芙琳 凝膠 0.1%,KWAIE GEL 0.1%,外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046314號,蒂膚麗凝膠,TIFFORLY GEL,外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046318號,膚益舒軟膏 0.005%,FUTISONE OINTMENT (0.005%),軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046320號,"""應元"" 克林達凝膠 1%","CLINDA GEL 1% ""Y.Y.""",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046321號,膚益舒乳膏 0.05%,FUTISONE CREAM 0.05%,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046323號,"""派頓""海奇娜乳膏","HYCHINO CREAM ""PATRON""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046348號,刻痛治注射液30毫克/毫升,KEROLAC INJECTION 30MG/ML,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046419號,艾若膚 乳膏 0.1%,ELOFUTE CREAM 0.1%,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046422號,麗碧雅美白除斑霜,BIO-LIGHTENING CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046448號,袪黴諾乳膏,TRIMYZOLE CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第046468號,允消酸痛乳膏,WINSOLVE-P CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
