review_id,license_number,product_id,issue_type,raw_value,standard_value,source,reason
review_leaflet_0312,衛署藥製字第023150號,eye_formal_268,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0313,衛署藥製字第057881號,eye_formal_269,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0314,衛部藥輸字第028623號,eye_formal_270,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0315,衛署藥製字第049030號,eye_formal_272,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0316,衛署藥輸字第006005號,eye_formal_273,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0317,衛署藥輸字第006006號,eye_formal_274,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0318,衛署藥製字第019937號,eye_formal_275,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0319,衛署藥製字第043747號,eye_formal_276,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0320,衛署藥製字第036654號,eye_formal_278,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0321,衛署藥製字第043764號,eye_formal_281,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0322,衛署藥製字第047117號,eye_formal_282,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0323,衛署藥製字第043679號,eye_formal_284,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0324,衛署藥製字第017279號,eye_formal_285,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0325,衛署藥製字第012973號,eye_formal_286,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0326,衛署藥製字第020967號,eye_formal_287,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0327,衛署藥製字第034070號,eye_formal_288,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0328,衛署藥製字第036576號,eye_formal_289,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0329,內衛藥製字第010694號,eye_formal_291,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0330,衛署藥製字第057787號,eye_formal_292,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0331,衛部藥製字第061047號,eye_formal_293,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0332,衛署藥製字第033075號,eye_formal_296,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0333,衛署藥製字第055938號,eye_formal_297,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0334,衛署藥製字第038193號,eye_formal_298,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0335,衛署藥製字第048440號,eye_formal_300,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0336,衛署藥輸字第004405號,eye_formal_301,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0337,衛部藥輸字第026905號,eye_formal_302,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0338,衛署藥製字第037677號,eye_formal_305,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0339,內衛藥製字第001905號,eye_formal_306,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0340,內衛藥製字第012072號,eye_formal_307,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0341,內衛藥製字第012342號,eye_formal_308,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0342,衛署藥輸字第025638號,eye_formal_310,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0343,衛署藥製字第057227號,eye_formal_315,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0344,衛署藥製字第009010號,eye_formal_321,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0345,衛署藥製字第009061號,eye_formal_322,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0346,衛署藥製字第013426號,eye_formal_328,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0347,衛署藥製字第031025號,eye_formal_334,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0348,內衛藥製字第016654號,eye_formal_348,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0349,衛部藥輸字第027697號,eye_formal_351,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0350,衛署藥製字第029005號,eye_formal_352,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0351,內衛藥製字第007755號,eye_formal_353,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0352,衛署藥輸字第024065號,eye_formal_355,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0353,衛署藥製字第027479號,eye_formal_357,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0354,衛部藥製字第061886號,eye_formal_358,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0355,衛署藥製字第019904號,eye_formal_359,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0356,衛署藥製字第043496號,eye_formal_362,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0357,衛部藥輸字第028897號,eye_formal_363,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0358,衛署藥製字第043619號,eye_formal_365,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0359,衛部藥輸字第026524號,eye_formal_366,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0360,衛部藥輸字第026530號,eye_formal_368,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0361,衛署藥製字第032514號,eye_formal_369,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0362,衛署藥製字第038980號,eye_formal_370,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0363,衛署藥輸字第024266號,eye_formal_371,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0364,衛部藥輸字第026567號,eye_formal_372,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0365,衛部藥輸字第029004號,eye_formal_373,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0366,衛部藥輸字第027929號,eye_formal_374,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0367,衛署藥製字第039357號,eye_formal_375,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0368,衛部藥輸字第026773號,eye_formal_376,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0369,衛署藥製字第017849號,eye_formal_378,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0370,衛部藥輸字第026852號,eye_formal_379,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0371,衛部藥輸字第026970號,eye_formal_380,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0372,衛部藥製字第059284號,eye_formal_381,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0373,衛部藥輸字第028173號,eye_formal_382,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0374,衛部藥製字第059380號,eye_formal_383,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0375,衛署藥製字第048431號,eye_formal_384,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0376,衛署藥製字第048581號,eye_formal_385,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0377,衛署藥輸字第025667號,eye_formal_388,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0378,衛部藥製字第059673號,eye_formal_389,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0379,衛部藥製字第059687號,eye_formal_390,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0380,衛部藥製字第059689號,eye_formal_391,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0381,衛署藥製字第048793號,eye_formal_392,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0382,衛署藥製字第045037號,eye_formal_393,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0383,衛署藥製字第048965號,eye_formal_394,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0384,衛署藥製字第035595號,eye_formal_395,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0385,衛署藥製字第048999號,eye_formal_396,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0386,衛署藥製字第049016號,eye_formal_398,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0387,衛署藥製字第045146號,eye_formal_399,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0388,衛署藥輸字第025856號,eye_formal_400,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0389,衛部藥製字第061187號,eye_formal_401,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0390,衛署藥製字第049186號,eye_formal_402,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0391,衛署藥製字第045307號,eye_formal_403,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0392,衛署藥製字第049277號,eye_formal_404,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0393,衛部藥輸字第026951號,eye_formal_405,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0394,衛署藥輸字第025545號,eye_formal_406,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0395,衛署藥輸字第023513號,eye_formal_407,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0396,衛部藥輸字第027497號,eye_formal_409,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0397,衛部藥製字第061517號,eye_formal_410,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0398,內衛藥製字第015192號,eye_formal_411,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0399,衛署藥製字第022488號,eye_formal_412,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0400,衛署藥製字第027760號,eye_formal_413,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0401,衛部藥輸字第026904號,eye_formal_414,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0402,衛署藥輸字第001973號,eye_formal_415,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0403,衛署藥製字第004977號,eye_formal_416,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0404,衛部藥製字第058352號,eye_formal_417,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0405,衛署藥製字第047053號,eye_formal_418,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0406,衛部藥製字第060913號,eye_formal_419,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0407,衛署藥製字第049284號,eye_formal_420,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0408,衛署藥輸字第016483號,eye_formal_421,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0409,衛署藥製字第030859號,eye_formal_423,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0410,衛署藥製字第003941號,eye_formal_424,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0411,衛署藥製字第003968號,eye_formal_425,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0412,衛署藥製字第004001號,eye_formal_426,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
