ingredient_id,ingredient_inn,ingredient_zh,category_id,indication_category,indication_id,indication_standard,product_count,active_product_count,ingredient_total_product_count,indication_total_product_count,within_ingredient_rate,within_indication_rate,association_score,product_names,license_numbers
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0038,肩痛,19,13,124,24,0.1532,0.7917,34.8,"金龍膏;濕痛藥膏布;〝三陽〞金系羔藥布;大維貼痠痛藥布;""德山""鎮痛藥膠布;""德山""象印膏藥膠布;舒痛巴佈膏〝葡萄王〞;虎標水性鎮痛藥布;""得生""舒痛藥布;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布;曼秀雷敦熱力鎮痛藥膠布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;”得生”易貼巴佈膏貼布",衛署成製字第003598號;衛署成製字第004121號;衛署成製字第004124號;衛署成製字第004218號;衛署成製字第005666號;衛署成製字第005700號;衛署成製字第005910號;衛署成製字第009015號;衛署成製字第011076號;衛署成製字第011077號;衛署藥製字第035217號;衛署藥製字第035703號;衛署藥製字第040515號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第049675號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0053,打撲,15,12,124,15,0.1210,1.0000,34.8,"""德山""鎮痛藥膠布;抗痛寧舒布;曼秀雷敦鎮痛水性藥膠布;""得生""剋百痛藥布;""得生"" 滅痠痛藥布;鐵甲貼布;""得生""滅痛藥布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山"" 舒痠痛藥布;奔肌滲透止痛貼;〝近江兄弟〞萬痛安酸痛貼布;〝德山〞運動巴斯藥膠布;”得生”易貼巴佈膏貼布",衛署成製字第005700號;衛署成製字第010319號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第039767號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049460號;衛署藥製字第049675號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0029,筋肉痛,30,14,124,67,0.2419,0.4478,32.9,"撒隆濕布;白金膏;""人生""舒寧巴斯;歡喜巴斯;悅心巴斯膏布;樂樂鎮痛藥膏布;金龍藥膏布;濕痛布;""德山""青皮藥膠布;舒痛巴佈膏〝葡萄王〞;抗痛寧舒布;虎標水性鎮痛藥布;""得生""舒痛藥布;""德山""祛酸痛藥膠布;""生春""貼酸明痠痛布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山""筋來爽藥膠布;三箭水性鎮痛藥膏布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;”得生”易貼巴佈膏貼布;脫酸寧透明藥布;脫酸寧涼藥布;脫酸寧Ａ藥布;脫酸寧濕布Ａ貼片劑;撒隆適布;撒隆適布肌兒帕奇貼片;速達酸痛貼布",衛署成製字第002108號;衛署成製字第003051號;衛署成製字第003332號;衛署成製字第003380號;衛署成製字第003972號;衛署成製字第004148號;衛署成製字第004211號;衛署成製字第005641號;衛署成製字第005716號;衛署成製字第009015號;衛署成製字第010319號;衛署成製字第011076號;衛署成製字第011077號;衛署藥製字第027581號;衛署藥製字第038310號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第043430號;衛署藥製字第047842號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049675號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第019083號;衛署藥輸字第020734號;衛署藥輸字第022347號;衛署藥輸字第023545號;衛署藥輸字第024182號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0162,跌打損傷,15,3,124,17,0.1210,0.8824,32.7,"三箭水性鎮痛藥膏布;脫酸寧藥膠布;敵疼貼布;快舒服－優貼布劑;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布;藤澤藥膠布;日本祐德巴斯貼布劑;大正愛舒酸痛貼布;""大協"" 紓得好貼布;撒隆適布;吉品貼布;撒隆適布肌兒帕奇貼片;曼秀雷敦熱力酸痛藥布",衛署藥製字第047842號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第019787號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第020601號;衛署藥輸字第021138號;衛署藥輸字第022068號;衛署藥輸字第022347號;衛署藥輸字第022519號;衛署藥輸字第022601號;衛署藥輸字第023545號;衛部藥製字第059851號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0054,捻挫,13,10,124,13,0.1048,1.0000,32.4,"""德山""鎮痛藥膠布;抗痛寧舒布;曼秀雷敦鎮痛水性藥膠布;""得生""剋百痛藥布;""得生"" 滅痠痛藥布;鐵甲貼布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山"" 舒痠痛藥布;奔肌滲透止痛貼;〝近江兄弟〞萬痛安酸痛貼布;”得生”易貼巴佈膏貼布",衛署成製字第005700號;衛署成製字第010319號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049675號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0030,風濕痛,17,6,124,25,0.1371,0.6800,30.5,"撒隆濕布;""人生""舒寧巴斯;痛穩好藥布;歡喜巴斯;除痠痛膏布;""得生""舒痛藥布;""葡萄王"" 百克斯膏布;""德山""祛酸痛藥膠布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布",衛署成製字第002108號;衛署成製字第003332號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第004090號;衛署成製字第011077號;衛署藥製字第019363號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0111,骨折痛,12,11,124,13,0.0968,0.9231,29.9,"巴巴痛;舒爾痛;""港香蘭""撲來貼藥布;巴貼斯巴佈膏藥膠布;""生春""貼酸明痠痛布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝德山〞運動巴斯藥膠布;〝國品〞療舒貼藥膠布;脫酸寧透明藥布",衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035322號;衛署藥製字第035323號;衛署藥製字第038310號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049460號;衛署藥製字第049614號;衛署藥輸字第018206號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0063,打撲傷,13,11,124,16,0.1048,0.8125,29.2,"""德山""象印膏藥膠布;人生舒冷巴佈膏;""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;""得生""安可巴斯;巴巴痛;舒爾痛;萬應紅花溫感藥布;""港香蘭""撲來貼藥布;巴貼斯巴佈膏藥膠布;巴斯達巴佈膏藥膠布;曼秀雷敦熱力鎮痛藥膠布;德國薄荷標消炎膏",衛署成製字第005910號;衛署成製字第007868號;衛署藥製字第011334號;衛署藥製字第028231號;衛署藥製字第032919號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035322號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第040515號;衛署藥製字第042882號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0114,凍傷,9,7,124,9,0.0726,1.0000,26.9,"巴巴痛;抗痛舒佈藥膠布;救痛藥布;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝德山〞運動巴斯藥膠布;〝國品〞療舒貼藥膠布;脫酸寧透明藥布",衛署藥製字第033155號;衛署藥製字第039768號;衛署藥製字第040929號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049460號;衛署藥製字第049614號;衛署藥輸字第018206號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0101,關節痛）,10,4,124,12,0.0806,0.8333,25.9,"""葡萄王"" 百克斯膏布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0003,Menthol,,CAT99,待人工確認,IND0099,（筋肉痛,10,4,124,12,0.0806,0.8333,25.9,"""葡萄王"" 百克斯膏布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0002,關節炎,9,4,124,10,0.0726,0.9000,25.6,"撒隆巴斯;金龍膏;大維好安巴斯;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;""三陽"" 痠痛金絲膏藥布;溫貼喜布;撒隆巴斯舒適貼;""得生""水楊酸甲酯藥膠布 10%",內衛成製字第000061號;衛署成製字第003598號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號;衛署藥製字第017039號;衛署藥製字第034095號;衛署藥輸字第025157號;衛部藥製字第058105號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0031,挫傷,8,2,124,9,0.0645,0.8889,23.9,"白金膏;濕痛布;""德山""青皮藥膠布;""得生""安可巴斯;脫酸寧透明藥布;脫酸寧涼藥布;痛貼貼貼片劑;痛貼貼溫感貼片劑",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號;衛署藥製字第032919號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0143,撞傷,8,5,124,9,0.0645,0.8889,23.9,"""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;脫酸寧透明藥布;脫酸寧涼藥布;痛貼貼貼片劑;痛貼貼溫感貼片劑",衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0069,扭挫傷,9,9,124,12,0.0726,0.7500,23.3,"人生舒冷巴佈膏;巴巴痛;舒爾痛;萬應紅花溫感藥布;""港香蘭""撲來貼藥布;巴貼斯巴佈膏藥膠布;巴斯達巴佈膏藥膠布;曼秀雷敦熱力鎮痛藥膠布;德國薄荷標消炎膏",衛署成製字第007868號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035322號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第040515號;衛署藥製字第042882號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0004,碰傷,7,3,124,8,0.0565,0.8750,22.2,"撒隆巴斯;""正光"" 巴斯藥膠布;除痠痛膏布;大維好安巴斯;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;""生春""貼酸明痠痛布",內衛成製字第000061號;衛署成製字第003786號;衛署成製字第004090號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號;衛署藥製字第038310號
ING0003,Menthol,,CAT03,神經痛與局部麻醉,IND0093,坐骨神經痛,10,4,124,17,0.0806,0.5882,21.8,貼可藥膠布;美帝喜布藥膠布;溫貼喜布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034095號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0117,打傷,5,4,124,5,0.0403,1.0000,20.1,"溫貼喜布;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布",衛署藥製字第034095號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0028,筋骨疲勞,5,2,124,5,0.0403,1.0000,20.1,"嘉伊娜巴斯;涼涼涼鎮痛藥布;""人生""舒寧巴斯;濕痛膏布;""德山""祛酸痛藥膠布",衛署成製字第001427號;衛署成製字第002303號;衛署成製字第003332號;衛署成製字第004085號;衛署藥製字第027581號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0058,肌肉痛之消炎鎮痛,5,2,124,5,0.0403,1.0000,20.1,"""德山""鎮痛藥膠布;敵疼貼布;快舒服－優貼布劑;""大協"" 紓得好貼布;吉品貼布",衛署成製字第005700號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第022068號;衛署藥輸字第022519號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0103,肌肉酸痛,5,3,124,5,0.0403,1.0000,20.1,"舒百達藥膠布;虎標鎮痛藥布;""得生"" 貼立舒喜布;痛貼貼貼片劑;痛貼貼溫感貼片劑",衛署藥製字第022741號;衛署藥製字第043030號;衛署藥製字第049007號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0003,Menthol,,CAT14,頸部以上部位疼痛,IND0006,頭痛,5,3,124,5,0.0403,1.0000,20.1,"撒隆巴斯;大維好安巴斯;""德山"" 免酸痛藥膠布;""德山""象印膏藥膠布;""真富""薄荷膏藥膠布",內衛成製字第000061號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第005910號;衛署成製字第015313號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0011,腰酸背痛,7,3,124,10,0.0565,0.7000,19.9,"巴士;""葡萄王"" 百克斯膏布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布",內衛成製字第000971號;衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號
ING0003,Menthol,,CAT14,頸部以上部位疼痛,IND0007,牙痛,4,2,124,4,0.0323,1.0000,18.0,"撒隆巴斯;大維好安巴斯;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布",內衛成製字第000061號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0092,腰痠背痛,4,1,124,5,0.0323,0.8000,16.1,救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布,衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0108,肌肉痛）,3,0,124,3,0.0242,1.0000,15.6,"""得生""安可巴斯;易貼巴佈膏;""得生""酸痛貼布",衛署藥製字第032919號;衛署藥製字第032920號;衛署藥製字第037298號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0049,肩膀痛,3,0,124,3,0.0242,1.0000,15.6,金龍藥膏布;耐斯藥膠布;寶安藥膠布,衛署成製字第004211號;衛署成製字第005830號;衛署藥製字第023884號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0105,背痛,3,2,124,3,0.0242,1.0000,15.6,"寶安藥膠布;撒隆巴斯舒適貼;""得生""水楊酸甲酯藥膠布 10%",衛署藥製字第023884號;衛署藥輸字第025157號;衛部藥製字第058105號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0033,腫脹,3,1,124,3,0.0242,1.0000,15.6,"白金膏;濕痛布;""德山""青皮藥膠布",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0005,腰傷,3,2,124,3,0.0242,1.0000,15.6,"撒隆巴斯;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布",內衛成製字第000061號;衛署成製字第005667號;衛署成製字第015313號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0032,風濕關節痛,3,0,124,3,0.0242,1.0000,15.6,白金膏;濕痛布;耐斯藥膠布,衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005830號
ING0003,Menthol,,CAT12,皮膚局部治療,IND0075,周邊癢痛,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0076,手足腫痛,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0035,打傷消腫,2,0,124,2,0.0161,1.0000,12.7,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0208,拉傷,2,2,124,2,0.0161,1.0000,12.7,"撒隆巴斯舒適貼;""得生""水楊酸甲酯藥膠布 10%",衛署藥輸字第025157號;衛部藥製字第058105號
ING0003,Menthol,,CAT12,皮膚局部治療,IND0077,湯火刀傷,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT14,頸部以上部位疼痛,IND0074,牙痛耳痛,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0209,瘀傷,2,2,124,2,0.0161,1.0000,12.7,"撒隆巴斯舒適貼;""得生""水楊酸甲酯藥膠布 10%",衛署藥輸字第025157號;衛部藥製字第058105號
ING0003,Menthol,,CAT99,待人工確認,IND0073,神經骨痛,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0010,筋骨疲勞等炎症,2,0,124,2,0.0161,1.0000,12.7,撒隆巴斯;大維好安巴斯,內衛成製字第000061號;衛署成製字第004545號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0072,腰骨酸痛,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT12,皮膚局部治療,IND0078,蚊蟲咬傷,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0066,關節風濕痛,2,0,124,2,0.0161,1.0000,12.7,疼痛膏;寶安藥膠布,衛署成製字第006647號;衛署藥製字第023884號
ING0003,Menthol,,CAT10,止吐與暈動症,IND0071,頭暈目眩,2,0,124,2,0.0161,1.0000,12.7,虎標永安堂萬金油（紅）;虎標永安堂萬金油（白）,衛署成製字第009355號;衛署成製字第009356號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0039,風濕關節炎,2,0,124,2,0.0161,1.0000,12.7,金龍膏;舒痛巴佈膏〝葡萄王〞,衛署成製字第003598號;衛署成製字第009015號
ING0003,Menthol,,CAT14,頸部以上部位疼痛,IND0064,齒痛,2,2,124,2,0.0161,1.0000,12.7,"""德山""象印膏藥膠布;""德山""祛風濕藥膠布",衛署成製字第005910號;衛署藥製字第028231號
ING0003,Menthol,,CAT99,待人工確認,IND0109,（關節痛,2,0,124,2,0.0161,1.0000,12.7,"易貼巴佈膏;""得生""酸痛貼布",衛署藥製字第032920號;衛署藥製字第037298號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0104,暫時緩解局部疼痛,9,5,124,79,0.0726,0.1139,9.1,"溫貼喜布;貼利康水性藥布;""人生""舒佈巴斯;“得生”溫利賀藥膠布;三共藥布劑;善必克貼布劑;脫酸寧藥布;撒隆巴斯;""得生""治痠痛貼布5%",衛署藥製字第037282號;衛署藥製字第039881號;衛署藥製字第043734號;衛署藥製字第051025號;衛署藥輸字第018475號;衛署藥輸字第020500號;衛署藥輸字第024682號;衛署藥輸字第024683號;衛部藥製字第059893號
ING0003,Menthol,,CAT13,其他治療用途,IND0009,乳腺炎,1,0,124,1,0.0081,1.0000,9.0,撒隆巴斯,內衛成製字第000061號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0057,僂麻質斯,1,1,124,1,0.0081,1.0000,9.0,"""德山""鎮痛藥膠布",衛署成製字第005700號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0116,僂麻質斯痛,1,0,124,1,0.0081,1.0000,9.0,溫貼喜布,衛署藥製字第034095號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0138,凍傷骨折痛,1,1,124,1,0.0081,1.0000,9.0,"""得生""滅痛藥布",衛署藥製字第039767號
ING0003,Menthol,,CAT03,神經痛與局部麻醉,IND0100,坐骨神精痛,1,0,124,1,0.0081,1.0000,9.0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號
ING0003,Menthol,,CAT15,扁桃腺炎,IND0008,扁桃腺炎,1,0,124,1,0.0081,1.0000,9.0,撒隆巴斯,內衛成製字第000061號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0060,打撲捻挫,1,0,124,1,0.0081,1.0000,9.0,耐斯藥膠布,衛署成製字第005830號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0059,打撲痛,1,1,124,1,0.0081,1.0000,9.0,"""德山""青皮藥膠布",衛署成製字第005716號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0215,扭傷之疼痛緩解,1,1,124,1,0.0081,1.0000,9.0,"""得生""水楊酸甲酯藥膠布 10%",衛部藥製字第058105號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0014,拗傷,1,0,124,1,0.0081,1.0000,9.0,巴士,內衛成製字第000971號
ING0003,Menthol,,CAT99,待人工確認,IND0118,挫傷及腰痠背痛,1,0,124,1,0.0081,1.0000,9.0,溫貼喜布,衛署藥製字第034095號
ING0003,Menthol,,CAT03,神經痛與局部麻醉,IND0056,神精痛,1,1,124,1,0.0081,1.0000,9.0,"""德山""鎮痛藥膠布",衛署成製字第005700號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0168,筋肉傷,1,1,124,1,0.0081,1.0000,9.0,〝國品〞療舒貼藥膠布,衛署藥製字第049614號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0040,筋肉痛之消炎,1,0,124,1,0.0081,1.0000,9.0,金龍膏,衛署成製字第003598號
ING0003,Menthol,,CAT99,待人工確認,IND0186,節痛,1,0,124,1,0.0081,1.0000,9.0,日本三笠溫感藥膠布,衛署藥輸字第019788號
ING0003,Menthol,,CAT99,待人工確認,IND0189,肌肉波榮,1,0,124,1,0.0081,1.0000,9.0,大正愛舒酸痛貼布,衛署藥輸字第021138號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0161,肌肉痠痛,1,0,124,1,0.0081,1.0000,9.0,奔肌滲透止痛貼,衛署藥製字第047605號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0036,肩胛酸痛,1,0,124,1,0.0081,1.0000,9.0,痛穩好藥布,衛署成製字第003346號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0048,腫痛之緩解,1,0,124,1,0.0081,1.0000,9.0,除痠痛膏布,衛署成製字第004090號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0139,腰痛等症狀,1,1,124,1,0.0081,1.0000,9.0,貼可喜布,衛署藥製字第040204號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0115,腰痛肩痛,1,1,124,1,0.0081,1.0000,9.0,舒爾痛,衛署藥製字第033156號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0050,腰酸背痛之消炎,1,0,124,1,0.0081,1.0000,9.0,〝三陽〞金系羔藥布,衛署成製字第004218號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0037,運動後之肌肉疼痛及關節痛,1,0,124,1,0.0081,1.0000,9.0,痛穩好藥布,衛署成製字第003346號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0207,適用於緩解以下情況所產生的疼痛：頸部僵硬,1,1,124,1,0.0081,1.0000,9.0,撒隆巴斯舒適貼,衛署藥輸字第025157號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0070,關節炎之消炎,1,0,124,1,0.0081,1.0000,9.0,舒痛巴佈膏〝葡萄王〞,衛署成製字第009015號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0068,關節炎腫脹等症狀的消炎鎮痛,1,0,124,1,0.0081,1.0000,9.0,疼痛膏,衛署成製字第006647號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0047,關節痛之消炎,1,1,124,1,0.0081,1.0000,9.0,悅心巴斯膏布,衛署成製字第003972號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0065,關節痛之消炎鎮痛,1,1,124,1,0.0081,1.0000,9.0,"""德山""象印膏藥膠布",衛署成製字第005910號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0106,關節痛等疾患之消炎,1,0,124,1,0.0081,1.0000,9.0,寶安藥膠布,衛署藥製字第023884號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0214,頸部僵硬,1,1,124,1,0.0081,1.0000,9.0,"""得生""水楊酸甲酯藥膠布 10%",衛部藥製字第058105號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0055,骨折,1,1,124,1,0.0081,1.0000,9.0,"""德山""鎮痛藥膠布",衛署成製字第005700號
ING0003,Menthol,,CAT99,待人工確認,IND0107,（神經痛,1,0,124,1,0.0081,1.0000,9.0,"""得生""安可巴斯",衛署藥製字第032919號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0182,筋肉痠痛,1,0,124,2,0.0081,0.5000,6.4,脫酸寧藥膠布,衛署藥輸字第018359號
ING0003,Menthol,,CAT02,外傷與軟組織損傷,IND0113,肩傷,1,1,124,2,0.0081,0.5000,6.4,巴巴痛,衛署藥製字第033155號
ING0003,Menthol,,CAT01,肌肉骨骼疼痛與發炎,IND0051,風濕,1,1,124,9,0.0081,0.1111,3.0,"""德山""祛風濕藥膠布",衛署藥製字第028231號
