ingredient_id,ingredient_inn,ingredient_zh,indication_id,indication_standard,product_count,license_count,active_license_count,product_names,license_numbers,evidence_source,last_updated
ING0003,Menthol,,IND0031,挫傷,8,8,2,"""得生""安可巴斯;""德山""青皮藥膠布;濕痛布;痛貼貼溫感貼片劑;痛貼貼貼片劑;白金膏;脫酸寧涼藥布;脫酸寧透明藥布",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號;衛署藥製字第032919號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0032,風濕關節痛,3,3,0,濕痛布;白金膏;耐斯藥膠布,衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005830號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0033,腫脹,3,3,1,"""德山""青皮藥膠布;濕痛布;白金膏",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0031,挫傷,6,6,2,"""得生""安可巴斯;""德山""青皮藥膠布;濕痛布;痛貼貼溫感貼片劑;痛貼貼貼片劑;白金膏",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號;衛署藥製字第032919號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0032,風濕關節痛,2,2,0,濕痛布;白金膏,衛署成製字第003051號;衛署成製字第005641號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0033,腫脹,3,3,1,"""德山""青皮藥膠布;濕痛布;白金膏",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0031,挫傷,5,5,1,"""得生""安可巴斯;""德山""青皮藥膠布;濕痛布;白金膏;脫酸寧涼藥布",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號;衛署藥製字第032919號;衛署藥輸字第018627號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0032,風濕關節痛,3,3,0,濕痛布;白金膏;耐斯藥膠布,衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005830號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0033,腫脹,3,3,1,"""德山""青皮藥膠布;濕痛布;白金膏",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0031,挫傷,8,8,2,"""得生""安可巴斯;""德山""青皮藥膠布;濕痛布;痛貼貼溫感貼片劑;痛貼貼貼片劑;白金膏;脫酸寧涼藥布;脫酸寧透明藥布",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號;衛署藥製字第032919號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0032,風濕關節痛,3,3,0,濕痛布;白金膏;耐斯藥膠布,衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005830號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0033,腫脹,3,3,1,"""德山""青皮藥膠布;濕痛布;白金膏",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0034,肩膀痠痛,3,4,0,大維好安巴斯;奧林巴斯;歡喜巴斯,衛署成製字第003240號;衛署成製字第003380號;衛署成製字第004545號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0035,打傷消腫,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0026,關節痛,5,6,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;奧林巴斯;樂樂鎮痛藥膏布;舒可達藥膠布",衛署成製字第003240號;衛署成製字第004148號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第027371號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0001,神經痛,6,7,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;奧林巴斯;寶安藥膠布;樂樂鎮痛藥膏布;舒可達藥膠布",衛署成製字第003240號;衛署成製字第004148號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第027371號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0027,腰痛,6,7,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;奧林巴斯;寶安藥膠布;樂樂鎮痛藥膏布;舒可達藥膠布",衛署成製字第003240號;衛署成製字第004148號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第027371號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0034,肩膀痠痛,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0013,肌肉疲勞,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0035,打傷消腫,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0026,關節痛,4,5,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;奧林巴斯;舒可達藥膠布",衛署成製字第003240號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第027371號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0001,神經痛,6,7,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;奧林巴斯;寶安藥膠布;痛穩好藥布;舒可達藥膠布",衛署成製字第003240號;衛署成製字第003346號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第027371號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0027,腰痛,6,7,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;奧林巴斯;寶安藥膠布;痛穩好藥布;舒可達藥膠布",衛署成製字第003240號;衛署成製字第003346號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第027371號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0034,肩膀痠痛,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0013,肌肉疲勞,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0035,打傷消腫,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0034,肩膀痠痛,13,14,7,"""得生"" 滅痠痛藥布;""得生""水楊酸甲酯藥膠布 10%;""得生""滅痛藥布;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;〝德山〞運動巴斯藥膠布;三陽朝日膏;大維好安巴斯;奔肌滲透止痛貼;奧林巴斯;撒隆巴斯舒適貼;歡喜巴斯;脫酸寧藥膠布",衛署成製字第003240號;衛署成製字第003380號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第007361號;衛署成製字第008494號;衛署成製字第013194號;衛署成製字第015313號;衛署藥製字第039767號;衛署藥製字第047605號;衛署藥製字第049460號;衛署藥輸字第018359號;衛署藥輸字第025157號;衛部藥製字第058105號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0035,打傷消腫,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0034,肩膀痠痛,19,20,11,"""得生"" 滅痠痛藥布;""得生""水楊酸甲酯藥膠布 10%;""得生""滅痛藥布;""德山"" 免酸痛藥膠布;""德山"" 舒痠痛藥布;""真富""薄荷膏藥膠布;〝德山〞運動巴斯藥膠布;三陽朝日膏;大維好安巴斯;奔肌滲透止痛貼;奧林巴斯;抗痛舒佈藥膠布;撒隆巴斯舒適貼;救痛藥布;曼秀雷敦鎮痛水性藥膠布;歡喜巴斯;脫酸寧藥膠布;貼可喜布;鐵甲貼布",衛署成製字第003240號;衛署成製字第003380號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第007361號;衛署成製字第008494號;衛署成製字第010389號;衛署成製字第013194號;衛署成製字第015313號;衛署成輸字第000001號;衛署藥製字第039767號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第049460號;衛署藥輸字第018359號;衛署藥輸字第025157號;衛部藥製字第058105號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0035,打傷消腫,1,2,0,奧林巴斯,衛署成製字第003240號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0036,肩胛酸痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0037,運動後之肌肉疼痛及關節痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0036,肩胛酸痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0030,風濕痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0015,扭傷,2,2,0,寶安藥膠布;痛穩好藥布,衛署成製字第003346號;衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0037,運動後之肌肉疼痛及關節痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0036,肩胛酸痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0030,風濕痛,4,4,1,"""德山""祛酸痛藥膠布;""葡萄王"" 百克斯膏布;歡喜巴斯;痛穩好藥布",衛署成製字第003346號;衛署成製字第003380號;衛署藥製字第019363號;衛署藥製字第027581號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0037,運動後之肌肉疼痛及關節痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0036,肩胛酸痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0037,運動後之肌肉疼痛及關節痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0036,肩胛酸痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0037,運動後之肌肉疼痛及關節痛,1,1,0,痛穩好藥布,衛署成製字第003346號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0034,肩膀痠痛,17,17,9,"""得生"" 滅痠痛藥布;""得生""滅痛藥布;""德山"" 免酸痛藥膠布;""德山"" 舒痠痛藥布;""真富""薄荷膏藥膠布;〝德山〞運動巴斯藥膠布;三陽朝日膏;大維好安巴斯;奔肌滲透止痛貼;抗痛舒佈藥膠布;救痛藥布;曼秀雷敦鎮痛水性藥膠布;歡喜巴斯;脫酸寧藥膠布;膚克舒貼布;貼可喜布;鐵甲貼布",衛署成製字第003380號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第007361號;衛署成製字第010389號;衛署成製字第013194號;衛署成製字第015313號;衛署成輸字第000001號;衛署藥製字第039767號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第049460號;衛署藥輸字第018359號;衛署藥輸字第018582號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0001,神經痛,11,11,5,"""德山""祛酸痛藥膠布;救筋酸痛布;樂貼藥布;歡喜巴斯;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署成製字第003380號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0027,腰痛,34,35,17,"""德山""祛酸痛藥膠布;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;""生春""貼酸明痠痛布;〝國品〞療舒貼藥膠布;〝護民〞緩痛貼藥膠布;三箭水性鎮痛藥膏布;人生溫感巴佈膏;人生舒冷巴佈膏;大正愛舒酸痛貼布;德國薄荷標消炎膏;抗痛舒佈藥膠布;撒隆適布;撒隆適布肌兒帕奇貼片;救痛藥布;救筋酸痛布;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布;曼秀雷敦熱力鎮痛藥膠布;樂貼藥布;歡喜巴斯;熱龍巴布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;脫酸寧濕布;脫酸寧濕布Ａ貼片劑;脫酸寧透明藥布;脫酸寧Ａ藥布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署成製字第003380號;衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥製字第039768號;衛署藥製字第040515號;衛署藥製字第040571號;衛署藥製字第040929號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第047842號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥輸字第018206號;衛署藥輸字第019083號;衛署藥輸字第019787號;衛署藥輸字第020601號;衛署藥輸字第020734號;衛署藥輸字第021138號;衛署藥輸字第022347號;衛署藥輸字第022601號;衛署藥輸字第023451號;衛署藥輸字第023545號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0034,肩膀痠痛,4,4,2,抗痛舒佈藥膠布;救痛藥布;歡喜巴斯;貼可喜布,衛署成製字第003380號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0013,肌肉疲勞,12,12,6,人生溫感巴佈膏;人生舒冷巴佈膏;大正愛舒酸痛貼布;德國薄荷標消炎膏;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布;曼秀雷敦熱力鎮痛藥膠布;歡喜巴斯;熱龍巴布;脫酸寧濕布;舒爾痛,衛署成製字第003380號;衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第033156號;衛署藥製字第040515號;衛署藥製字第042882號;衛署藥輸字第019787號;衛署藥輸字第020601號;衛署藥輸字第022601號;衛署藥輸字第023451號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
