license_no,chinese_name,english_name,indication_raw,indication_id,indication_standard,mapping_method,confidence,review_status,source_url,notes
衛署藥輸字第020565號,藤澤藥膠布,FUJIPAP ACE,肩膀酸痛、腰痛、肌肉痛、關節痛、筋肉疲勞、跌打損傷。,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020565號,藤澤藥膠布,FUJIPAP ACE,肩膀酸痛、腰痛、肌肉痛、關節痛、筋肉疲勞、跌打損傷。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020565號,藤澤藥膠布,FUJIPAP ACE,肩膀酸痛、腰痛、肌肉痛、關節痛、筋肉疲勞、跌打損傷。,IND0079,筋肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020565號,藤澤藥膠布,FUJIPAP ACE,肩膀酸痛、腰痛、肌肉痛、關節痛、筋肉疲勞、跌打損傷。,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020601號,日本祐德巴斯貼布劑,PASTIME,腰痛、肩膀酸痛、關節痛、跌打損傷、肌肉痛、肌肉疲勞。,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020601號,日本祐德巴斯貼布劑,PASTIME,腰痛、肩膀酸痛、關節痛、跌打損傷、肌肉痛、肌肉疲勞。,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020601號,日本祐德巴斯貼布劑,PASTIME,腰痛、肩膀酸痛、關節痛、跌打損傷、肌肉痛、肌肉疲勞。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020601號,日本祐德巴斯貼布劑,PASTIME,腰痛、肩膀酸痛、關節痛、跌打損傷、肌肉痛、肌肉疲勞。,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020601號,日本祐德巴斯貼布劑,PASTIME,腰痛、肩膀酸痛、關節痛、跌打損傷、肌肉痛、肌肉疲勞。,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020601號,日本祐德巴斯貼布劑,PASTIME,腰痛、肩膀酸痛、關節痛、跌打損傷、肌肉痛、肌肉疲勞。,IND0013,肌肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020709號,菸可戒穿皮貼片劑１５公絲,EXODUS TRANSDERMAL PATCH 15MG,幫助戒菸。,IND0135,幫助戒菸,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第020734號,脫酸寧濕布Ａ貼片劑,TOKUHON SHIPP-A,肩膀酸痛、腰痛、筋肉痛、關節痛。,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020734號,脫酸寧濕布Ａ貼片劑,TOKUHON SHIPP-A,肩膀酸痛、腰痛、筋肉痛、關節痛。,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020734號,脫酸寧濕布Ａ貼片劑,TOKUHON SHIPP-A,肩膀酸痛、腰痛、筋肉痛、關節痛。,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020734號,脫酸寧濕布Ａ貼片劑,TOKUHON SHIPP-A,肩膀酸痛、腰痛、筋肉痛、關節痛。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020812號,祐德雞眼貼布劑,CUTCORN,雞眼、胼胝、疣,IND0016,雞眼,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第020812號,祐德雞眼貼布劑,CUTCORN,雞眼、胼胝、疣,IND0018,胼胝,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021112號,菸可戒穿皮貼片劑３０公絲,EXODUS TRANSDERMAL PATCH 30MG,幫助戒菸,IND0135,幫助戒菸,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021116號,安貼穿皮吸收系統０．４公絲/小時,MINITRAN TRANSDERMAL DELIVERY SYSTEM 0.4MG/HR,預防及治療冠狀動脈疾病引起之狹心症,IND0188,預防及治療冠狀動脈疾病引起之狹心症,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021117號,安貼穿皮吸收系統０．２公絲/小時,MINITRAN TRANSDERMAL DELIVERY SYSTEM 0.2MG/HR,預防及治療冠狀動脈疾病引起之狹心症發作,IND0171,預防及治療冠狀動脈疾病引起之狹心症發作,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021138號,大正愛舒酸痛貼布,MENFULA ICE 80,腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉波榮,IND0189,肌肉波榮,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021164號,菸可戒穿皮貼片劑１５公絲,EXODUS TRANSDERMAL PATCH 15MG,幫助戒菸。,IND0135,幫助戒菸,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021213號,克百疼貼片劑,IM-P,下列疾患之鎮痛、消炎：變形性關節炎、肩關節周圍炎、腱鞘炎、　　　　　腱周圍炎、肌肉痛、外傷後之腫脹疼痛。,IND0184,：變形性關節炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021213號,克百疼貼片劑,IM-P,下列疾患之鎮痛、消炎：變形性關節炎、肩關節周圍炎、腱鞘炎、　　　　　腱周圍炎、肌肉痛、外傷後之腫脹疼痛。,IND0067,肩關節周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021213號,克百疼貼片劑,IM-P,下列疾患之鎮痛、消炎：變形性關節炎、肩關節周圍炎、腱鞘炎、　　　　　腱周圍炎、肌肉痛、外傷後之腫脹疼痛。,IND0129,腱鞘炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021213號,克百疼貼片劑,IM-P,下列疾患之鎮痛、消炎：變形性關節炎、肩關節周圍炎、腱鞘炎、　　　　　腱周圍炎、肌肉痛、外傷後之腫脹疼痛。,IND0122,腱周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021213號,克百疼貼片劑,IM-P,下列疾患之鎮痛、消炎：變形性關節炎、肩關節周圍炎、腱鞘炎、　　　　　腱周圍炎、肌肉痛、外傷後之腫脹疼痛。,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021213號,克百疼貼片劑,IM-P,下列疾患之鎮痛、消炎：變形性關節炎、肩關節周圍炎、腱鞘炎、　　　　　腱周圍炎、肌肉痛、外傷後之腫脹疼痛。,IND0190,外傷後之腫脹疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021384號,熱克百疼貼布劑,MOM HOT,打撲傷、扭挫傷、肩傷、關節痛、肌肉痛,IND0063,打撲傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021384號,熱克百疼貼布劑,MOM HOT,打撲傷、扭挫傷、肩傷、關節痛、肌肉痛,IND0069,扭挫傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021384號,熱克百疼貼布劑,MOM HOT,打撲傷、扭挫傷、肩傷、關節痛、肌肉痛,IND0113,肩傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021384號,熱克百疼貼布劑,MOM HOT,打撲傷、扭挫傷、肩傷、關節痛、肌肉痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021384號,熱克百疼貼布劑,MOM HOT,打撲傷、扭挫傷、肩傷、關節痛、肌肉痛,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第021522號,吩坦尼穿皮貼片劑１００微公克／小時,DUROGESIC PATCHES 100MCG/H,需要使用鴉片類製劑控制的慢性疼痛。,IND0191,需要使用鴉片類製劑控制的慢性疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021523號,吩坦尼穿皮貼片劑２５微公克／小時,DUROGESIC PATCHES 25MCG/H,需要使用鴉片類製劑控制的慢性疼痛。,IND0191,需要使用鴉片類製劑控制的慢性疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021524號,吩坦尼穿皮貼片劑７５微公克／小時,DUROGESIC PATCHES 75MCG/H,需要使用鴉片類製劑控制的慢性疼痛。,IND0191,需要使用鴉片類製劑控制的慢性疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第021525號,吩坦尼穿皮貼片劑５０微公克／小時,DUROGESIC PATCHES 50MCG/H,需要使用鴉片類製劑控制的慢性疼痛。,IND0191,需要使用鴉片類製劑控制的慢性疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第022068號,"""大協"" 紓得好貼布","SHEET HAP-P ""TAIKYO""",扭傷、跌打損傷、肌肉痛之消炎鎮痛。,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022068號,"""大協"" 紓得好貼布","SHEET HAP-P ""TAIKYO""",扭傷、跌打損傷、肌肉痛之消炎鎮痛。,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022068號,"""大協"" 紓得好貼布","SHEET HAP-P ""TAIKYO""",扭傷、跌打損傷、肌肉痛之消炎鎮痛。,IND0058,肌肉痛之消炎鎮痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022088號,克菸貼片１０,NICOTINELL TTS 10,幫助戒煙。,IND0187,幫助戒煙,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第022089號,克菸貼片２０,NICOTINELL TTS20,幫助戒煙。,IND0187,幫助戒煙,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第022090號,克菸貼片３０,NICOTINELL TTS 30,幫助戒煙。,IND0187,幫助戒煙,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第022347號,撒隆適布,SALONSIP,筋肉痛、筋肉疲勞、腰痛、關節痛、肩膀酸痛、跌打損傷。,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022347號,撒隆適布,SALONSIP,筋肉痛、筋肉疲勞、腰痛、關節痛、肩膀酸痛、跌打損傷。,IND0079,筋肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022347號,撒隆適布,SALONSIP,筋肉痛、筋肉疲勞、腰痛、關節痛、肩膀酸痛、跌打損傷。,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022347號,撒隆適布,SALONSIP,筋肉痛、筋肉疲勞、腰痛、關節痛、肩膀酸痛、跌打損傷。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022347號,撒隆適布,SALONSIP,筋肉痛、筋肉疲勞、腰痛、關節痛、肩膀酸痛、跌打損傷。,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022347號,撒隆適布,SALONSIP,筋肉痛、筋肉疲勞、腰痛、關節痛、肩膀酸痛、跌打損傷。,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022429號,剋吾痛痠痛布,KETOTOP PLASTER,暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥輸字第022499號,膚樂克貼布劑,OLAKUKO H,雞眼、胼胝、疣。,IND0016,雞眼,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022499號,膚樂克貼布劑,OLAKUKO H,雞眼、胼胝、疣。,IND0018,胼胝,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022519號,吉品貼布,PAPUCOOL,扭傷、跌打損傷、肌肉痛之消炎鎮痛。,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022519號,吉品貼布,PAPUCOOL,扭傷、跌打損傷、肌肉痛之消炎鎮痛。,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022519號,吉品貼布,PAPUCOOL,扭傷、跌打損傷、肌肉痛之消炎鎮痛。,IND0058,肌肉痛之消炎鎮痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0162,跌打損傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022601號,大正愛舒酸痛貼布,MENFULA ICE (80),腰痛、跌打損傷、扭傷、肩膀酸痛、關節痛、肌肉痛、肌肉疲勞。,IND0013,肌肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022683號,康蒙穿皮貼片劑　ＭＸ５０,ESTRADERM MX50,自然或手術引起之停經症候群、停經後骨質疏鬆症之防治。,IND0140,自然或手術引起之停經症候群,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022683號,康蒙穿皮貼片劑　ＭＸ５０,ESTRADERM MX50,自然或手術引起之停經症候群、停經後骨質疏鬆症之防治。,IND0141,停經後骨質疏鬆症之防治,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥輸字第022684號,康蒙穿皮貼片劑　ＭＸ１００,ESTRADERM MX100,自然或手術引起之停經症候群、停經後骨質疏鬆症之防治。,IND0140,自然或手術引起之停經症候群,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
